time(hour)	isotherm(m)
22.00000000 -0.15168
22.08333333 -0.14440
22.16666667 -0.13599
22.25000000 -0.12655
22.33333333 -0.11614
22.41666667 -0.10486
22.50000000 -0.09349
22.58333333 -0.08224
22.66666667 -0.07051
22.75000000 -0.05829
22.83333333 -0.04570
22.91666667 -0.03285
23.00000000 -0.02097
23.08333333 -0.01018
23.16666667 0.00060
23.25000000 0.01161
23.33333333 0.02243
23.41666667 0.03296
23.50000000 0.04345
23.58333333 0.05315
23.66666667 0.06232
23.75000000 0.07122
23.83333333 0.07944
23.91666667 0.08693
24.00000000 0.09443
24.08333333 0.10199
24.16666667 0.10873
24.25000000 0.11450
24.33333333 0.11926
24.41666667 0.12379
24.50000000 0.12805
24.58333333 0.13120
24.66666667 0.13330
24.75000000 0.13498
24.83333333 0.13603
24.91666667 0.13580
25.00000000 0.13444
25.08333333 0.13139
25.16666667 0.12670
25.25000000 0.12099
25.33333333 0.11433
25.41666667 0.10677
25.50000000 0.09840
25.58333333 0.08934
25.66666667 0.07969
25.75000000 0.06946
25.83333333 0.05875
25.91666667 0.04764
26.00000000 0.03624
26.08333333 0.02464
26.16666667 0.01294
26.25000000 0.00124
26.33333333 -0.00972
26.41666667 -0.01984
26.50000000 -0.02970
26.58333333 -0.03923
26.66666667 -0.04834
26.75000000 -0.05678
26.83333333 -0.06449
26.91666667 -0.07159
27.00000000 -0.07803
27.08333333 -0.08376
27.16666667 -0.08873
27.25000000 -0.09267
27.33333333 -0.09553
27.41666667 -0.09784
27.50000000 -0.09956
27.58333333 -0.10044
27.66666667 -0.10047
27.75000000 -0.09966
27.83333333 -0.09804
27.91666667 -0.09635
28.00000000 -0.09471
28.08333333 -0.09238
28.16666667 -0.08931
28.25000000 -0.08552
28.33333333 -0.08111
28.41666667 -0.07614
28.50000000 -0.07057
28.58333333 -0.06447
28.66666667 -0.05789
28.75000000 -0.05088
28.83333333 -0.04357
28.91666667 -0.03600
29.00000000 -0.02821
29.08333333 -0.01973
29.16666667 -0.01064
29.25000000 -0.00145
29.33333333 0.00779
29.41666667 0.01687
29.50000000 0.02587
29.58333333 0.03457
29.66666667 0.04291
29.75000000 0.05095
29.83333333 0.05849
29.91666667 0.06547
30.00000000 0.07171
30.08333333 0.07715
30.16666667 0.08132
30.25000000 0.08420
30.33333333 0.08635
30.41666667 0.08776
30.50000000 0.08838
30.58333333 0.08820
30.66666667 0.08644
30.75000000 0.08311
30.83333333 0.07912
30.91666667 0.07433
31.00000000 0.06879
31.08333333 0.06177
31.16666667 0.05332
31.25000000 0.04450
31.33333333 0.03484
31.41666667 0.02443
31.50000000 0.01391
31.58333333 0.00337
31.66666667 -0.00711
31.75000000 -0.01743
31.83333333 -0.02751
31.91666667 -0.03837
32.00000000 -0.04992
32.08333333 -0.06094
32.16666667 -0.07136
32.25000000 -0.08151
32.33333333 -0.09130
32.41666667 -0.10025
32.50000000 -0.10827
32.58333333 -0.11532
32.66666667 -0.12155
32.75000000 -0.12692
32.83333333 -0.13118
32.91666667 -0.13443
33.00000000 -0.13665
33.08333333 -0.13772
33.16666667 -0.13771
33.25000000 -0.13663
33.33333333 -0.13443
33.41666667 -0.13112
33.50000000 -0.12675
33.58333333 -0.12137
33.66666667 -0.11502
33.75000000 -0.10777
33.83333333 -0.09968
33.91666667 -0.09090
34.00000000 -0.08150
34.08333333 -0.07151
34.16666667 -0.06101
34.25000000 -0.05015
34.33333333 -0.03896
34.41666667 -0.02832
34.50000000 -0.01835
34.58333333 -0.00831
34.66666667 0.00170
34.75000000 0.01161
34.83333333 0.02122
34.91666667 0.03045
35.00000000 0.03845
35.08333333 0.04480
35.16666667 0.05035
35.25000000 0.05544
35.33333333 0.06001
35.41666667 0.06404
35.50000000 0.06686
35.58333333 0.06784
35.66666667 0.06888
35.75000000 0.06934
35.83333333 0.06861
35.91666667 0.06797
36.00000000 0.06676
36.08333333 0.06436
36.16666667 0.05977
36.25000000 0.05369
36.33333333 0.04825
36.41666667 0.04413
36.50000000 0.04034
36.58333333 0.03685
36.66666667 0.03369
36.75000000 0.03028
36.83333333 0.02665
36.91666667 0.02283
37.00000000 0.01991
37.08333333 0.01793
37.16666667 0.01581
37.25000000 0.01358
37.33333333 0.01020
37.41666667 0.00569
37.50000000 0.00118
37.58333333 -0.00331
37.66666667 -0.00836
37.75000000 -0.01457
37.83333333 -0.02121
37.91666667 -0.02761
38.00000000 -0.03372
38.08333333 -0.03950
38.16666667 -0.04489
38.25000000 -0.04986
38.33333333 -0.05437
38.41666667 -0.05838
38.50000000 -0.06313
38.58333333 -0.06832
38.66666667 -0.07165
38.75000000 -0.07333
38.83333333 -0.07438
38.91666667 -0.07480
39.00000000 -0.07459
39.08333333 -0.07376
39.16666667 -0.07168
39.25000000 -0.06901
39.33333333 -0.06579
39.41666667 -0.06080
39.50000000 -0.05473
39.58333333 -0.04720
39.66666667 -0.03828
39.75000000 -0.02818
39.83333333 -0.01700
39.91666667 -0.00574
40.00000000 0.00549
40.08333333 0.01662
40.16666667 0.02751
40.25000000 0.03805
40.33333333 0.04815
40.41666667 0.05775
40.50000000 0.06677
40.58333333 0.07517
40.66666667 0.08289
40.75000000 0.09021
40.83333333 0.09702
40.91666667 0.10259
41.00000000 0.10691
41.08333333 0.11030
41.16666667 0.11274
41.25000000 0.11422
41.33333333 0.11475
41.41666667 0.11475
41.50000000 0.11428
41.58333333 0.11292
41.66666667 0.11071
41.75000000 0.10767
41.83333333 0.10376
41.91666667 0.09855
42.00000000 0.09215
42.08333333 0.08507
42.16666667 0.07735
42.25000000 0.06912
42.33333333 0.06044
42.41666667 0.05194
42.50000000 0.04307
42.58333333 0.03342
42.66666667 0.02358
42.75000000 0.01355
42.83333333 0.00349
42.91666667 -0.00650
43.00000000 -0.01640
43.08333333 -0.02614
43.16666667 -0.03557
43.25000000 -0.04462
43.33333333 -0.05394
43.41666667 -0.06273
43.50000000 -0.07092
43.58333333 -0.07918
43.66666667 -0.08670
43.75000000 -0.09343
43.83333333 -0.09932
43.91666667 -0.10432
44.00000000 -0.10841
44.08333333 -0.11156
44.16666667 -0.11375
44.25000000 -0.11424
44.33333333 -0.11304
44.41666667 -0.11038
44.50000000 -0.10618
44.58333333 -0.10100
44.66666667 -0.09502
44.75000000 -0.08814
44.83333333 -0.08042
44.91666667 -0.07134
45.00000000 -0.06061
45.08333333 -0.04908
45.16666667 -0.03724
45.25000000 -0.02521
45.33333333 -0.01307
45.41666667 -0.00056
45.50000000 0.01222
45.58333333 0.02532
45.66666667 0.03864
45.75000000 0.05173
45.83333333 0.06449
45.91666667 0.07660
46.00000000 0.08865
46.08333333 0.10054
46.16666667 0.11079
46.25000000 0.11912
46.33333333 0.12615
46.41666667 0.13207
46.50000000 0.13684
46.58333333 0.14042
46.66666667 0.14279
46.75000000 0.14362
46.83333333 0.14291
46.91666667 0.14043
47.00000000 0.13680
47.08333333 0.13265
47.16666667 0.12743
47.25000000 0.12061
47.33333333 0.11226
47.41666667 0.10364
47.50000000 0.09481
47.58333333 0.08625
47.66666667 0.07801
47.75000000 0.06823
47.83333333 0.05797
47.91666667 0.04846
48.00000000 0.03881
48.08333333 0.02892
48.16666667 0.01888
48.25000000 0.00877
48.33333333 -0.00131
48.41666667 -0.01129
48.50000000 -0.02033
48.58333333 -0.02835
48.66666667 -0.03682
48.75000000 -0.04491
48.83333333 -0.05178
48.91666667 -0.05814
49.00000000 -0.06393
49.08333333 -0.06863
49.16666667 -0.07221
49.25000000 -0.07516
49.33333333 -0.07746
49.41666667 -0.07909
49.50000000 -0.07996
49.58333333 -0.08007
49.66666667 -0.07960
49.75000000 -0.07855
49.83333333 -0.07733
49.91666667 -0.07594
50.00000000 -0.07394
50.08333333 -0.07133
50.16666667 -0.06816
50.25000000 -0.06444
50.33333333 -0.05975
50.41666667 -0.05414
50.50000000 -0.04804
50.58333333 -0.04159
50.66666667 -0.03494
50.75000000 -0.02807
50.83333333 -0.02102
50.91666667 -0.01377
51.00000000 -0.00639
51.08333333 0.00098
51.16666667 0.00838
51.25000000 0.01575
51.33333333 0.02292
51.41666667 0.02972
51.50000000 0.03611
51.58333333 0.04206
51.66666667 0.04751
51.75000000 0.05205
51.83333333 0.05564
51.91666667 0.05873
52.00000000 0.06131
52.08333333 0.06335
52.16666667 0.06484
52.25000000 0.06578
52.33333333 0.06617
52.41666667 0.06599
52.50000000 0.06527
52.58333333 0.06401
52.66666667 0.06223
52.75000000 0.05923
52.83333333 0.05505
52.91666667 0.05044
53.00000000 0.04546
53.08333333 0.04004
53.16666667 0.03434
53.25000000 0.02840
53.33333333 0.02218
53.41666667 0.01502
53.50000000 0.00699
53.58333333 -0.00102
53.66666667 -0.00929
53.75000000 -0.01773
53.83333333 -0.02595
53.91666667 -0.03388
54.00000000 -0.04204
54.08333333 -0.05037
54.16666667 -0.05819
54.25000000 -0.06546
54.33333333 -0.07250
54.41666667 -0.07926
54.50000000 -0.08530
54.58333333 -0.09057
54.66666667 -0.09532
54.75000000 -0.09950
54.83333333 -0.10329
54.91666667 -0.10668
55.00000000 -0.10931
55.08333333 -0.11117
55.16666667 -0.11268
55.25000000 -0.11383
55.33333333 -0.11408
55.41666667 -0.11343
55.50000000 -0.11189
55.58333333 -0.10943
55.66666667 -0.10604
55.75000000 -0.10272
55.83333333 -0.09968
55.91666667 -0.09603
56.00000000 -0.09267
56.08333333 -0.08964
56.16666667 -0.08589
56.25000000 -0.08146
56.33333333 -0.07639
56.41666667 -0.07073
56.50000000 -0.06453
56.58333333 -0.05846
56.66666667 -0.05256
56.75000000 -0.04628
56.83333333 -0.04032
56.91666667 -0.03473
57.00000000 -0.02890
57.08333333 -0.02327
57.16666667 -0.01789
57.25000000 -0.01240
57.33333333 -0.00687
57.41666667 -0.00132
57.50000000 0.00418
57.58333333 0.00874
57.66666667 0.01231
57.75000000 0.01575
57.83333333 0.01903
57.91666667 0.02212
58.00000000 0.02500
58.08333333 0.02764
58.16666667 0.03003
58.25000000 0.03113
58.33333333 0.03096
58.41666667 0.03053
58.50000000 0.02985
58.58333333 0.02887
58.66666667 0.02761
58.75000000 0.02547
58.83333333 0.02247
58.91666667 0.01931
59.00000000 0.01615
59.08333333 0.01288
59.16666667 0.00941
59.25000000 0.00589
59.33333333 0.00235
59.41666667 -0.00104
59.50000000 -0.00440
59.58333333 -0.00781
59.66666667 -0.01164
59.75000000 -0.01583
59.83333333 -0.01985
59.91666667 -0.02367
60.00000000 -0.02676
60.08333333 -0.02959
60.16666667 -0.03265
60.25000000 -0.03542
60.33333333 -0.03786
60.41666667 -0.03997
60.50000000 -0.04172
60.58333333 -0.04311
60.66666667 -0.04349
60.75000000 -0.04301
60.83333333 -0.04230
60.91666667 -0.04125
61.00000000 -0.03973
61.08333333 -0.03790
61.16666667 -0.03589
61.25000000 -0.03361
61.33333333 -0.03106
61.41666667 -0.02828
61.50000000 -0.02529
61.58333333 -0.02212
61.66666667 -0.01879
61.75000000 -0.01533
61.83333333 -0.01112
61.91666667 -0.00619
62.00000000 -0.00125
62.08333333 0.00365
62.16666667 0.00841
62.25000000 0.01221
62.33333333 0.01529
62.41666667 0.01839
62.50000000 0.02130
62.58333333 0.02402
62.66666667 0.02650
62.75000000 0.02825
62.83333333 0.02923
62.91666667 0.03014
63.00000000 0.03110
63.08333333 0.03235
63.16666667 0.03426
63.25000000 0.03640
63.33333333 0.03889
63.41666667 0.04178
63.50000000 0.04436
63.58333333 0.04737
63.66666667 0.05106
63.75000000 0.05455
63.83333333 0.05855
63.91666667 0.06303
64.00000000 0.06694
64.08333333 0.07026
64.16666667 0.07296
64.25000000 0.07441
64.33333333 0.07523
64.41666667 0.07603
64.50000000 0.07619
64.58333333 0.07510
64.66666667 0.07278
64.75000000 0.06948
64.83333333 0.06525
64.91666667 0.06051
65.00000000 0.05531
65.08333333 0.04944
65.16666667 0.04295
65.25000000 0.03617
65.33333333 0.02914
65.41666667 0.02277
65.50000000 0.01752
65.58333333 0.01227
65.66666667 0.00696
65.75000000 0.00195
65.83333333 -0.00272
65.91666667 -0.00660
66.00000000 -0.00926
66.08333333 -0.01043
66.16666667 -0.01151
66.25000000 -0.01315
66.33333333 -0.01466
66.41666667 -0.01603
66.50000000 -0.01726
66.58333333 -0.01833
66.66666667 -0.01911
66.75000000 -0.01901
66.83333333 -0.01817
66.91666667 -0.01718
67.00000000 -0.01605
67.08333333 -0.01481
67.16666667 -0.01345
67.25000000 -0.01199
67.33333333 -0.01050
67.41666667 -0.00898
67.50000000 -0.00741
67.58333333 -0.00579
67.66666667 -0.00414
67.75000000 -0.00246
67.83333333 -0.00086
67.91666667 0.00066
68.00000000 0.00216
68.08333333 0.00363
68.16666667 0.00505
68.25000000 0.00642
68.33333333 0.00773
68.41666667 0.00896
68.50000000 0.01010
68.58333333 0.01191
68.66666667 0.01442
68.75000000 0.01682
68.83333333 0.01907
68.91666667 0.02113
69.00000000 0.02300
69.08333333 0.02466
69.16666667 0.02610
69.25000000 0.02731
69.33333333 0.02824
69.41666667 0.02935
69.50000000 0.03020
69.58333333 0.03033
69.66666667 0.03016
69.75000000 0.03014
69.83333333 0.03037
69.91666667 0.03043
70.00000000 0.03023
70.08333333 0.02978
70.16666667 0.02909
70.25000000 0.02825
70.33333333 0.02786
70.41666667 0.02802
70.50000000 0.02815
70.58333333 0.02804
70.66666667 0.02770
70.75000000 0.02750
70.83333333 0.02744
70.91666667 0.02743
71.00000000 0.02749
71.08333333 0.02732
71.16666667 0.02692
71.25000000 0.02668
71.33333333 0.02661
71.41666667 0.02632
71.50000000 0.02607
71.58333333 0.02588
71.66666667 0.02547
71.75000000 0.02485
71.83333333 0.02403
71.91666667 0.02302
72.00000000 0.02183
72.08333333 0.01981
72.16666667 0.01700
72.25000000 0.01407
72.33333333 0.01106
72.41666667 0.00836
72.50000000 0.00600
72.58333333 0.00361
72.66666667 0.00121
72.75000000 -0.00117
72.83333333 -0.00353
72.91666667 -0.00583
73.00000000 -0.00806
73.08333333 -0.01021
73.16666667 -0.01225
73.25000000 -0.01390
73.33333333 -0.01516
73.41666667 -0.01578
73.50000000 -0.01577
73.58333333 -0.01562
73.66666667 -0.01535
73.75000000 -0.01495
73.83333333 -0.01519
73.91666667 -0.01607
74.00000000 -0.01681
74.08333333 -0.01740
74.16666667 -0.01783
74.25000000 -0.01812
74.33333333 -0.01825
74.41666667 -0.01823
74.50000000 -0.01806
74.58333333 -0.01811
74.66666667 -0.01839
74.75000000 -0.01852
74.83333333 -0.01887
74.91666667 -0.01945
75.00000000 -0.01986
75.08333333 -0.01972
75.16666667 -0.01902
75.25000000 -0.01857
75.33333333 -0.01834
75.41666667 -0.01797
75.50000000 -0.01772
75.58333333 -0.01761
75.66666667 -0.01783
75.75000000 -0.01855
75.83333333 -0.01928
75.91666667 -0.01984
76.00000000 -0.02036
76.08333333 -0.02083
76.16666667 -0.02112
76.25000000 -0.02181
76.33333333 -0.02287
76.41666667 -0.02373
76.50000000 -0.02442
76.58333333 -0.02494
76.66666667 -0.02521
76.75000000 -0.02523
76.83333333 -0.02504
76.91666667 -0.02464
77.00000000 -0.02492
77.08333333 -0.02587
77.16666667 -0.02659
77.25000000 -0.02709
77.33333333 -0.02735
77.41666667 -0.02827
77.50000000 -0.02984
77.58333333 -0.03114
77.66666667 -0.03254
77.75000000 -0.03403
77.83333333 -0.03521
77.91666667 -0.03609
78.00000000 -0.03793
78.08333333 -0.04068
78.16666667 -0.04308
78.25000000 -0.04509
78.33333333 -0.04671
78.41666667 -0.04918
78.50000000 -0.05246
78.58333333 -0.05542
78.66666667 -0.05802
78.75000000 -0.06094
78.83333333 -0.06421
78.91666667 -0.06695
79.00000000 -0.06969
79.08333333 -0.07241
79.16666667 -0.07450
79.25000000 -0.07596
79.33333333 -0.07666
79.41666667 -0.07662
79.50000000 -0.07594
79.58333333 -0.07463
79.66666667 -0.07271
79.75000000 -0.07021
79.83333333 -0.06724
79.91666667 -0.06374
80.00000000 -0.05974
80.08333333 -0.05537
80.16666667 -0.05059
80.25000000 -0.04556
80.33333333 -0.04032
80.41666667 -0.03480
80.50000000 -0.02903
80.58333333 -0.02308
80.66666667 -0.01699
80.75000000 -0.01081
80.83333333 -0.00460
80.91666667 0.00142
81.00000000 0.00720
81.08333333 0.01287
81.16666667 0.01838
81.25000000 0.02369
81.33333333 0.02875
81.41666667 0.03328
81.50000000 0.03665
81.58333333 0.03909
81.66666667 0.04118
81.75000000 0.04290
81.83333333 0.04426
81.91666667 0.04523
82.00000000 0.04582
82.08333333 0.04559
82.16666667 0.04457
82.25000000 0.04318
82.33333333 0.04145
82.41666667 0.04010
82.50000000 0.03914
82.58333333 0.03787
82.66666667 0.03629
82.75000000 0.03515
82.83333333 0.03444
82.91666667 0.03345
83.00000000 0.03219
83.08333333 0.03068
83.16666667 0.02892
83.25000000 0.02694
83.33333333 0.02475
83.41666667 0.02220
83.50000000 0.01932
83.58333333 0.01630
83.66666667 0.01318
83.75000000 0.00997
83.83333333 0.00671
83.91666667 0.00342
84.00000000 -0.00011
84.08333333 -0.00444
84.16666667 -0.00930
84.25000000 -0.01403
84.33333333 -0.01861
84.41666667 -0.02299
84.50000000 -0.02684
84.58333333 -0.03014
84.66666667 -0.03316
84.75000000 -0.03588
84.83333333 -0.03827
84.91666667 -0.03978
85.00000000 -0.04039
85.08333333 -0.03990
85.16666667 -0.03824
85.25000000 -0.03537
85.33333333 -0.03140
85.41666667 -0.02720
85.50000000 -0.02282
85.58333333 -0.01911
85.66666667 -0.01612
85.75000000 -0.01310
85.83333333 -0.01007
85.91666667 -0.00774
86.00000000 -0.00530
86.08333333 -0.00207
86.16666667 0.00115
86.25000000 0.00440
86.33333333 0.00758
86.41666667 0.01073
86.50000000 0.01381
86.58333333 0.01670
86.66666667 0.01936
86.75000000 0.02131
86.83333333 0.02263
86.91666667 0.02441
87.00000000 0.02655
87.08333333 0.02848
87.16666667 0.03015
87.25000000 0.03155
87.33333333 0.03270
87.41666667 0.03358
87.50000000 0.03418
87.58333333 0.03447
87.66666667 0.03444
87.75000000 0.03413
87.83333333 0.03432
87.91666667 0.03498
88.00000000 0.03549
88.08333333 0.03670
88.16666667 0.03885
88.25000000 0.04103
88.33333333 0.04347
88.41666667 0.04614
88.50000000 0.04840
88.58333333 0.05024
88.66666667 0.05122
88.75000000 0.05076
88.83333333 0.05030
88.91666667 0.05043
89.00000000 0.05115
89.08333333 0.05245
89.16666667 0.05355
89.25000000 0.05442
89.33333333 0.05484
89.41666667 0.05480
89.50000000 0.05430
89.58333333 0.05335
89.66666667 0.05196
89.75000000 0.05016
89.83333333 0.04740
89.91666667 0.04373
90.00000000 0.03932
90.08333333 0.03390
90.16666667 0.02826
90.25000000 0.02243
90.33333333 0.01615
90.41666667 0.01011
90.50000000 0.00435
90.58333333 -0.00171
90.66666667 -0.00770
90.75000000 -0.01302
90.83333333 -0.01794
90.91666667 -0.02228
91.00000000 -0.02601
91.08333333 -0.02949
91.16666667 -0.03269
91.25000000 -0.03559
91.33333333 -0.03879
91.41666667 -0.04226
91.50000000 -0.04567
91.58333333 -0.04898
91.66666667 -0.05185
91.75000000 -0.05426
91.83333333 -0.05651
91.91666667 -0.05898
92.00000000 -0.06187
92.08333333 -0.06475
92.16666667 -0.06706
92.25000000 -0.06879
92.33333333 -0.06993
92.41666667 -0.06995
92.50000000 -0.06885
92.58333333 -0.06719
92.66666667 -0.06498
92.75000000 -0.06153
92.83333333 -0.05688
92.91666667 -0.05212
93.00000000 -0.04768
93.08333333 -0.04299
93.16666667 -0.03851
93.25000000 -0.03458
93.33333333 -0.03041
93.41666667 -0.02602
93.50000000 -0.02145
93.58333333 -0.01644
93.66666667 -0.01152
93.75000000 -0.00704
93.83333333 -0.00254
93.91666667 0.00193
94.00000000 0.00621
94.08333333 0.01027
94.16666667 0.01419
94.25000000 0.01797
94.33333333 0.02156
94.41666667 0.02493
94.50000000 0.02807
94.58333333 0.03095
94.66666667 0.03354
94.75000000 0.03583
94.83333333 0.03780
94.91666667 0.03957
95.00000000 0.04114
95.08333333 0.04266
95.16666667 0.04430
95.25000000 0.04573
95.33333333 0.04700
95.41666667 0.04809
95.50000000 0.04877
95.58333333 0.04934
95.66666667 0.04949
95.75000000 0.04893
95.83333333 0.04827
95.91666667 0.04668
96.00000000 0.04441
96.08333333 0.04232
96.16666667 0.03990
96.25000000 0.03717
96.33333333 0.03415
96.41666667 0.03088
96.50000000 0.02737
96.58333333 0.02368
96.66666667 0.01981
96.75000000 0.01582
96.83333333 0.01245
96.91666667 0.00973
97.00000000 0.00696
97.08333333 0.00415
97.16666667 0.00133
97.25000000 -0.00189
97.33333333 -0.00548
97.41666667 -0.00858
97.50000000 -0.01116
97.58333333 -0.01363
97.66666667 -0.01595
97.75000000 -0.01813
97.83333333 -0.02013
97.91666667 -0.02195
98.00000000 -0.02356
98.08333333 -0.02569
98.16666667 -0.02800
98.25000000 -0.02975
98.33333333 -0.03123
98.41666667 -0.03245
98.50000000 -0.03338
98.58333333 -0.03432
98.66666667 -0.03498
98.75000000 -0.03503
98.83333333 -0.03509
98.91666667 -0.03516
99.00000000 -0.03464
99.08333333 -0.03352
99.16666667 -0.03173
99.25000000 -0.02926
99.33333333 -0.02658
99.41666667 -0.02328
99.50000000 -0.01939
99.58333333 -0.01537
99.66666667 -0.01126
99.75000000 -0.00710
99.83333333 -0.00291
99.91666667 0.00126
100.00000000 0.00538
100.08333333 0.00942
100.16666667 0.01335
100.25000000 0.01712
100.33333333 0.02072
100.41666667 0.02412
100.50000000 0.02687
100.58333333 0.02895
100.66666667 0.03119
100.75000000 0.03356
100.83333333 0.03563
100.91666667 0.03799
101.00000000 0.04000
101.08333333 0.04065
101.16666667 0.04055
