time(hour)	isotherm(m)
8.66666667 -0.06333
8.75000000 -0.06904
8.83333333 -0.07419
8.91666667 -0.07861
9.00000000 -0.08220
9.08333333 -0.08501
9.16666667 -0.08709
9.25000000 -0.08836
9.33333333 -0.08880
9.41666667 -0.08851
9.50000000 -0.08754
9.58333333 -0.08592
9.66666667 -0.08366
9.75000000 -0.08092
9.83333333 -0.07765
9.91666667 -0.07383
10.00000000 -0.06957
10.08333333 -0.06471
10.16666667 -0.05924
10.25000000 -0.05355
10.33333333 -0.04772
10.41666667 -0.04153
10.50000000 -0.03509
10.58333333 -0.02843
10.66666667 -0.02149
10.75000000 -0.01448
10.83333333 -0.00745
10.91666667 -0.00038
11.00000000 0.00670
11.08333333 0.01367
11.16666667 0.02044
11.25000000 0.02696
11.33333333 0.03319
11.41666667 0.03914
11.50000000 0.04485
11.58333333 0.05017
11.66666667 0.05500
11.75000000 0.05939
11.83333333 0.06323
11.91666667 0.06646
12.00000000 0.06893
12.08333333 0.07087
12.16666667 0.07252
12.25000000 0.07368
12.33333333 0.07419
12.41666667 0.07408
12.50000000 0.07334
12.58333333 0.07218
12.66666667 0.07061
12.75000000 0.06847
12.83333333 0.06579
12.91666667 0.06238
13.00000000 0.05829
13.08333333 0.05396
13.16666667 0.04962
13.25000000 0.04517
13.33333333 0.04059
13.41666667 0.03596
13.50000000 0.03116
13.58333333 0.02615
13.66666667 0.02091
13.75000000 0.01524
13.83333333 0.00931
13.91666667 0.00345
14.00000000 -0.00251
14.08333333 -0.00862
14.16666667 -0.01467
14.25000000 -0.02063
14.33333333 -0.02639
14.41666667 -0.03173
14.50000000 -0.03673
14.58333333 -0.04144
14.66666667 -0.04567
14.75000000 -0.04937
14.83333333 -0.05260
14.91666667 -0.05526
15.00000000 -0.05713
15.08333333 -0.05792
15.16666667 -0.05749
15.25000000 -0.05604
15.33333333 -0.05394
15.41666667 -0.05124
15.50000000 -0.04813
15.58333333 -0.04482
15.66666667 -0.04166
15.75000000 -0.03885
15.83333333 -0.03601
15.91666667 -0.03318
16.00000000 -0.03060
16.08333333 -0.02809
16.16666667 -0.02545
16.25000000 -0.02287
16.33333333 -0.02032
16.41666667 -0.01753
16.50000000 -0.01462
16.58333333 -0.01170
16.66666667 -0.00871
16.75000000 -0.00568
16.83333333 -0.00255
16.91666667 0.00073
17.00000000 0.00404
17.08333333 0.00753
17.16666667 0.01123
17.25000000 0.01502
17.33333333 0.01889
17.41666667 0.02299
17.50000000 0.02758
17.58333333 0.03234
17.66666667 0.03674
17.75000000 0.04084
17.83333333 0.04471
17.91666667 0.04817
18.00000000 0.05105
18.08333333 0.05313
18.16666667 0.05442
18.25000000 0.05499
18.33333333 0.05514
18.41666667 0.05534
18.50000000 0.05558
18.58333333 0.05570
18.66666667 0.05551
18.75000000 0.05470
18.83333333 0.05348
18.91666667 0.05205
19.00000000 0.05022
19.08333333 0.04799
19.16666667 0.04538
19.25000000 0.04258
19.33333333 0.03957
19.41666667 0.03626
19.50000000 0.03271
19.58333333 0.02894
19.66666667 0.02499
19.75000000 0.02086
19.83333333 0.01660
19.91666667 0.01222
20.00000000 0.00759
20.08333333 0.00294
20.16666667 -0.00154
20.25000000 -0.00608
20.33333333 -0.01070
20.41666667 -0.01532
20.50000000 -0.02002
20.58333333 -0.02478
20.66666667 -0.02941
20.75000000 -0.03399
20.83333333 -0.03868
20.91666667 -0.04326
21.00000000 -0.04749
21.08333333 -0.05133
21.16666667 -0.05485
21.25000000 -0.05801
21.33333333 -0.06072
21.41666667 -0.06295
21.50000000 -0.06475
21.58333333 -0.06609
21.66666667 -0.06684
21.75000000 -0.06699
21.83333333 -0.06646
21.91666667 -0.06534
22.00000000 -0.06369
22.08333333 -0.06143
22.16666667 -0.05854
22.25000000 -0.05514
22.33333333 -0.05137
22.41666667 -0.04722
22.50000000 -0.04265
22.58333333 -0.03758
22.66666667 -0.03206
22.75000000 -0.02614
22.83333333 -0.01958
22.91666667 -0.01246
23.00000000 -0.00501
23.08333333 0.00246
23.16666667 0.00966
23.25000000 0.01682
23.33333333 0.02411
23.41666667 0.03133
23.50000000 0.03794
23.58333333 0.04370
23.66666667 0.04873
23.75000000 0.05289
23.83333333 0.05599
23.91666667 0.05820
24.00000000 0.05982
24.08333333 0.06101
24.16666667 0.06148
24.25000000 0.06123
24.33333333 0.06043
24.41666667 0.05902
24.50000000 0.05712
24.58333333 0.05465
24.66666667 0.05163
24.75000000 0.04829
24.83333333 0.04473
24.91666667 0.04098
25.00000000 0.03705
25.08333333 0.03303
25.16666667 0.02906
25.25000000 0.02494
25.33333333 0.02065
25.41666667 0.01640
25.50000000 0.01215
25.58333333 0.00819
25.66666667 0.00457
25.75000000 0.00101
25.83333333 -0.00251
25.91666667 -0.00589
26.00000000 -0.00923
26.08333333 -0.01260
26.16666667 -0.01583
26.25000000 -0.01889
26.33333333 -0.02177
26.41666667 -0.02457
26.50000000 -0.02730
26.58333333 -0.02986
26.66666667 -0.03228
26.75000000 -0.03452
26.83333333 -0.03645
26.91666667 -0.03812
27.00000000 -0.03952
27.08333333 -0.04058
27.16666667 -0.04144
27.25000000 -0.04211
27.33333333 -0.04257
27.41666667 -0.04292
27.50000000 -0.04328
27.58333333 -0.04365
27.66666667 -0.04389
27.75000000 -0.04393
27.83333333 -0.04382
27.91666667 -0.04358
28.00000000 -0.04312
28.08333333 -0.04237
28.16666667 -0.04128
28.25000000 -0.03993
28.33333333 -0.03817
28.41666667 -0.03597
28.50000000 -0.03341
28.58333333 -0.03059
28.66666667 -0.02761
28.75000000 -0.02458
28.83333333 -0.02159
28.91666667 -0.01858
29.00000000 -0.01559
29.08333333 -0.01255
29.16666667 -0.00944
29.25000000 -0.00637
29.33333333 -0.00335
29.41666667 -0.00042
29.50000000 0.00235
29.58333333 0.00494
29.66666667 0.00737
29.75000000 0.00981
29.83333333 0.01225
29.91666667 0.01459
30.00000000 0.01697
30.08333333 0.01953
30.16666667 0.02225
30.25000000 0.02510
30.33333333 0.02805
30.41666667 0.03090
30.50000000 0.03354
30.58333333 0.03595
30.66666667 0.03795
30.75000000 0.03946
30.83333333 0.04040
30.91666667 0.04084
31.00000000 0.04094
31.08333333 0.04077
31.16666667 0.04041
31.25000000 0.03981
31.33333333 0.03887
31.41666667 0.03761
31.50000000 0.03605
31.58333333 0.03435
31.66666667 0.03252
31.75000000 0.03034
31.83333333 0.02780
31.91666667 0.02498
32.00000000 0.02211
32.08333333 0.01934
32.16666667 0.01657
32.25000000 0.01376
32.33333333 0.01095
32.41666667 0.00806
32.50000000 0.00508
32.58333333 0.00202
32.66666667 -0.00103
32.75000000 -0.00406
32.83333333 -0.00699
32.91666667 -0.00979
33.00000000 -0.01252
33.08333333 -0.01515
33.16666667 -0.01759
33.25000000 -0.01988
33.33333333 -0.02205
33.41666667 -0.02407
33.50000000 -0.02594
33.58333333 -0.02762
33.66666667 -0.02909
33.75000000 -0.03029
33.83333333 -0.03139
33.91666667 -0.03246
34.00000000 -0.03338
34.08333333 -0.03402
34.16666667 -0.03438
34.25000000 -0.03460
34.33333333 -0.03454
34.41666667 -0.03419
34.50000000 -0.03370
34.58333333 -0.03312
34.66666667 -0.03244
34.75000000 -0.03160
34.83333333 -0.03060
34.91666667 -0.02946
35.00000000 -0.02813
35.08333333 -0.02651
35.16666667 -0.02461
35.25000000 -0.02241
35.33333333 -0.01980
35.41666667 -0.01698
35.50000000 -0.01410
35.58333333 -0.01112
35.66666667 -0.00801
35.75000000 -0.00473
35.83333333 -0.00148
35.91666667 0.00181
36.00000000 0.00527
36.08333333 0.00880
36.16666667 0.01228
36.25000000 0.01552
36.33333333 0.01849
36.41666667 0.02129
36.50000000 0.02399
36.58333333 0.02651
36.66666667 0.02885
36.75000000 0.03103
36.83333333 0.03294
36.91666667 0.03449
37.00000000 0.03573
37.08333333 0.03666
37.16666667 0.03729
37.25000000 0.03775
37.33333333 0.03809
37.41666667 0.03820
37.50000000 0.03808
37.58333333 0.03774
37.66666667 0.03714
37.75000000 0.03620
37.83333333 0.03487
37.91666667 0.03320
38.00000000 0.03132
38.08333333 0.02936
38.16666667 0.02735
38.25000000 0.02533
38.33333333 0.02340
38.41666667 0.02158
38.50000000 0.01992
38.58333333 0.01832
38.66666667 0.01674
38.75000000 0.01533
38.83333333 0.01401
38.91666667 0.01273
39.00000000 0.01149
39.08333333 0.00996
39.16666667 0.00795
39.25000000 0.00574
39.33333333 0.00354
39.41666667 0.00123
39.50000000 -0.00131
39.58333333 -0.00410
39.66666667 -0.00708
39.75000000 -0.01018
39.83333333 -0.01329
39.91666667 -0.01627
40.00000000 -0.01916
40.08333333 -0.02200
40.16666667 -0.02446
40.25000000 -0.02649
40.33333333 -0.02814
40.41666667 -0.02953
40.50000000 -0.03081
40.58333333 -0.03190
40.66666667 -0.03278
40.75000000 -0.03335
40.83333333 -0.03334
40.91666667 -0.03281
41.00000000 -0.03188
41.08333333 -0.03057
41.16666667 -0.02906
41.25000000 -0.02749
41.33333333 -0.02587
41.41666667 -0.02421
41.50000000 -0.02250
41.58333333 -0.02070
41.66666667 -0.01876
41.75000000 -0.01672
41.83333333 -0.01448
41.91666667 -0.01201
42.00000000 -0.00931
42.08333333 -0.00636
42.16666667 -0.00319
42.25000000 0.00005
42.33333333 0.00327
42.41666667 0.00651
42.50000000 0.00981
42.58333333 0.01328
42.66666667 0.01692
42.75000000 0.02072
42.83333333 0.02466
42.91666667 0.02852
43.00000000 0.03225
43.08333333 0.03581
43.16666667 0.03919
43.25000000 0.04224
43.33333333 0.04503
43.41666667 0.04755
43.50000000 0.04955
43.58333333 0.05137
43.66666667 0.05312
43.75000000 0.05480
43.83333333 0.05637
43.91666667 0.05756
44.00000000 0.05826
44.08333333 0.05836
44.16666667 0.05776
44.25000000 0.05657
44.33333333 0.05491
44.41666667 0.05305
44.50000000 0.05109
44.58333333 0.04893
44.66666667 0.04639
44.75000000 0.04318
44.83333333 0.03893
44.91666667 0.03427
45.00000000 0.02954
45.08333333 0.02421
45.16666667 0.01854
45.25000000 0.01259
45.33333333 0.00657
45.41666667 0.00069
45.50000000 -0.00553
45.58333333 -0.01217
45.66666667 -0.01878
45.75000000 -0.02504
45.83333333 -0.03091
45.91666667 -0.03646
46.00000000 -0.04163
46.08333333 -0.04653
46.16666667 -0.05135
46.25000000 -0.05604
46.33333333 -0.06049
46.41666667 -0.06430
46.50000000 -0.06748
46.58333333 -0.07060
46.66666667 -0.07350
46.75000000 -0.07601
46.83333333 -0.07821
46.91666667 -0.07984
47.00000000 -0.08087
47.08333333 -0.08157
47.16666667 -0.08191
47.25000000 -0.08177
47.33333333 -0.08107
47.41666667 -0.07991
47.50000000 -0.07845
47.58333333 -0.07647
47.66666667 -0.07413
47.75000000 -0.07156
47.83333333 -0.06848
47.91666667 -0.06488
48.00000000 -0.06094
48.08333333 -0.05661
48.16666667 -0.05185
48.25000000 -0.04669
48.33333333 -0.04107
48.41666667 -0.03511
48.50000000 -0.02887
48.58333333 -0.02226
48.66666667 -0.01545
48.75000000 -0.00847
48.83333333 -0.00144
48.91666667 0.00555
49.00000000 0.01246
49.08333333 0.01920
49.16666667 0.02587
49.25000000 0.03234
49.33333333 0.03849
49.41666667 0.04443
49.50000000 0.05012
49.58333333 0.05543
49.66666667 0.06042
49.75000000 0.06504
49.83333333 0.06907
49.91666667 0.07247
50.00000000 0.07541
50.08333333 0.07783
50.16666667 0.07966
50.25000000 0.08097
50.33333333 0.08175
50.41666667 0.08175
50.50000000 0.08091
50.58333333 0.07942
50.66666667 0.07721
50.75000000 0.07414
50.83333333 0.07031
50.91666667 0.06586
51.00000000 0.06081
51.08333333 0.05510
51.16666667 0.04878
51.25000000 0.04199
51.33333333 0.03483
51.41666667 0.02723
51.50000000 0.01927
51.58333333 0.01122
51.66666667 0.00311
51.75000000 -0.00508
51.83333333 -0.01337
51.91666667 -0.02170
52.00000000 -0.02998
52.08333333 -0.03816
52.16666667 -0.04581
52.25000000 -0.05292
52.33333333 -0.05948
52.41666667 -0.06534
52.50000000 -0.07061
52.58333333 -0.07524
52.66666667 -0.07933
52.75000000 -0.08286
52.83333333 -0.08586
52.91666667 -0.08832
53.00000000 -0.08995
53.08333333 -0.09079
53.16666667 -0.09093
53.25000000 -0.09036
53.33333333 -0.08902
53.41666667 -0.08693
53.50000000 -0.08408
53.58333333 -0.08038
53.66666667 -0.07604
53.75000000 -0.07116
53.83333333 -0.06563
53.91666667 -0.05950
54.00000000 -0.05298
54.08333333 -0.04613
54.16666667 -0.03895
54.25000000 -0.03155
54.33333333 -0.02392
54.41666667 -0.01598
54.50000000 -0.00785
54.58333333 0.00027
54.66666667 0.00827
54.75000000 0.01605
54.83333333 0.02344
54.91666667 0.03048
55.00000000 0.03716
55.08333333 0.04343
55.16666667 0.04928
55.25000000 0.05467
55.33333333 0.05964
55.41666667 0.06424
55.50000000 0.06834
55.58333333 0.07184
55.66666667 0.07471
55.75000000 0.07684
55.83333333 0.07836
55.91666667 0.07938
56.00000000 0.07982
56.08333333 0.07965
56.16666667 0.07886
56.25000000 0.07747
56.33333333 0.07553
56.41666667 0.07312
56.50000000 0.07033
56.58333333 0.06722
56.66666667 0.06380
56.75000000 0.06001
56.83333333 0.05581
56.91666667 0.05130
57.00000000 0.04647
57.08333333 0.04146
57.16666667 0.03641
57.25000000 0.03121
57.33333333 0.02584
57.41666667 0.02030
57.50000000 0.01458
57.58333333 0.00874
57.66666667 0.00277
57.75000000 -0.00316
57.83333333 -0.00907
57.91666667 -0.01498
58.00000000 -0.02087
58.08333333 -0.02662
58.16666667 -0.03219
58.25000000 -0.03748
58.33333333 -0.04232
58.41666667 -0.04672
58.50000000 -0.05073
58.58333333 -0.05428
58.66666667 -0.05726
58.75000000 -0.05963
58.83333333 -0.06139
58.91666667 -0.06254
59.00000000 -0.06301
59.08333333 -0.06292
59.16666667 -0.06225
59.25000000 -0.06090
59.33333333 -0.05887
59.41666667 -0.05618
59.50000000 -0.05291
59.58333333 -0.04912
59.66666667 -0.04484
59.75000000 -0.04013
59.83333333 -0.03501
59.91666667 -0.02960
60.00000000 -0.02396
60.08333333 -0.01806
60.16666667 -0.01203
60.25000000 -0.00608
60.33333333 -0.00030
60.41666667 0.00546
60.50000000 0.01126
60.58333333 0.01707
60.66666667 0.02275
60.75000000 0.02814
60.83333333 0.03329
60.91666667 0.03808
61.00000000 0.04249
61.08333333 0.04641
61.16666667 0.04972
61.25000000 0.05226
61.33333333 0.05401
61.41666667 0.05515
61.50000000 0.05569
61.58333333 0.05574
61.66666667 0.05535
61.75000000 0.05453
61.83333333 0.05322
61.91666667 0.05138
62.00000000 0.04904
62.08333333 0.04603
62.16666667 0.04251
62.25000000 0.03859
62.33333333 0.03438
62.41666667 0.02997
62.50000000 0.02548
62.58333333 0.02102
62.66666667 0.01653
62.75000000 0.01220
62.83333333 0.00809
62.91666667 0.00418
63.00000000 0.00040
63.08333333 -0.00335
63.16666667 -0.00695
63.25000000 -0.01038
63.33333333 -0.01372
63.41666667 -0.01686
63.50000000 -0.01990
63.58333333 -0.02288
63.66666667 -0.02569
63.75000000 -0.02823
63.83333333 -0.03025
63.91666667 -0.03169
64.00000000 -0.03260
64.08333333 -0.03305
64.16666667 -0.03309
64.25000000 -0.03272
64.33333333 -0.03192
64.41666667 -0.03073
64.50000000 -0.02901
64.58333333 -0.02673
64.66666667 -0.02398
64.75000000 -0.02061
64.83333333 -0.01678
64.91666667 -0.01286
65.00000000 -0.00888
65.08333333 -0.00472
65.16666667 -0.00000
65.25000000 0.00531
65.33333333 0.01090
65.41666667 0.01651
65.50000000 0.02193
65.58333333 0.02712
65.66666667 0.03180
65.75000000 0.03579
65.83333333 0.03929
65.91666667 0.04224
66.00000000 0.04461
66.08333333 0.04659
66.16666667 0.04816
66.25000000 0.04952
66.33333333 0.05065
66.41666667 0.05156
66.50000000 0.05242
66.58333333 0.05302
66.66666667 0.05296
66.75000000 0.05227
66.83333333 0.05114
66.91666667 0.04940
67.00000000 0.04687
67.08333333 0.04355
67.16666667 0.03990
67.25000000 0.03615
67.33333333 0.03235
67.41666667 0.02831
67.50000000 0.02361
67.58333333 0.01854
67.66666667 0.01335
67.75000000 0.00831
67.83333333 0.00345
67.91666667 -0.00170
68.00000000 -0.00735
68.08333333 -0.01343
68.16666667 -0.01989
68.25000000 -0.02677
68.33333333 -0.03390
68.41666667 -0.04100
68.50000000 -0.04797
68.58333333 -0.05484
68.66666667 -0.06140
68.75000000 -0.06740
68.83333333 -0.07278
68.91666667 -0.07760
69.00000000 -0.08183
69.08333333 -0.08545
69.16666667 -0.08830
69.25000000 -0.09012
69.33333333 -0.09087
69.41666667 -0.09033
69.50000000 -0.08846
69.58333333 -0.08542
69.66666667 -0.08154
69.75000000 -0.07757
69.83333333 -0.07380
69.91666667 -0.06981
70.00000000 -0.06522
70.08333333 -0.06031
70.16666667 -0.05517
70.25000000 -0.04966
70.33333333 -0.04385
70.41666667 -0.03749
70.50000000 -0.03059
70.58333333 -0.02323
70.66666667 -0.01557
70.75000000 -0.00786
70.83333333 -0.00016
70.91666667 0.00768
71.00000000 0.01573
71.08333333 0.02386
71.16666667 0.03188
71.25000000 0.03940
71.33333333 0.04631
71.41666667 0.05248
71.50000000 0.05786
71.58333333 0.06229
71.66666667 0.06584
71.75000000 0.06857
71.83333333 0.07035
71.91666667 0.07140
72.00000000 0.07185
72.08333333 0.07170
72.16666667 0.07107
72.25000000 0.07010
72.33333333 0.06856
72.41666667 0.06622
72.50000000 0.06334
72.58333333 0.05996
72.66666667 0.05598
72.75000000 0.05158
72.83333333 0.04667
72.91666667 0.04141
73.00000000 0.03598
73.08333333 0.03018
73.16666667 0.02398
73.25000000 0.01754
73.33333333 0.01095
73.41666667 0.00412
73.50000000 -0.00290
73.58333333 -0.00994
73.66666667 -0.01684
73.75000000 -0.02362
73.83333333 -0.03029
73.91666667 -0.03691
74.00000000 -0.04348
74.08333333 -0.04976
74.16666667 -0.05550
74.25000000 -0.06065
74.33333333 -0.06520
74.41666667 -0.06911
74.50000000 -0.07252
74.58333333 -0.07547
74.66666667 -0.07786
74.75000000 -0.07969
74.83333333 -0.08082
74.91666667 -0.08126
75.00000000 -0.08105
75.08333333 -0.08012
75.16666667 -0.07837
75.25000000 -0.07584
75.33333333 -0.07266
75.41666667 -0.06874
75.50000000 -0.06411
75.58333333 -0.05886
75.66666667 -0.05313
75.75000000 -0.04700
75.83333333 -0.04034
75.91666667 -0.03322
76.00000000 -0.02577
76.08333333 -0.01796
76.16666667 -0.00982
76.25000000 -0.00149
76.33333333 0.00696
76.41666667 0.01550
76.50000000 0.02407
76.58333333 0.03253
76.66666667 0.04075
76.75000000 0.04863
76.83333333 0.05608
76.91666667 0.06304
77.00000000 0.06941
77.08333333 0.07514
77.16666667 0.08020
77.25000000 0.08461
77.33333333 0.08834
77.41666667 0.09137
77.50000000 0.09361
77.58333333 0.09505
77.66666667 0.09580
77.75000000 0.09572
77.83333333 0.09477
77.91666667 0.09305
78.00000000 0.09049
78.08333333 0.08709
78.16666667 0.08295
78.25000000 0.07808
78.33333333 0.07261
78.41666667 0.06677
78.50000000 0.06049
78.58333333 0.05358
78.66666667 0.04609
78.75000000 0.03817
78.83333333 0.02988
78.91666667 0.02141
79.00000000 0.01288
79.08333333 0.00433
79.16666667 -0.00408
79.25000000 -0.01234
79.33333333 -0.02042
79.41666667 -0.02822
79.50000000 -0.03571
79.58333333 -0.04295
79.66666667 -0.04992
79.75000000 -0.05655
79.83333333 -0.06271
79.91666667 -0.06828
80.00000000 -0.07338
80.08333333 -0.07791
80.16666667 -0.08170
80.25000000 -0.08478
80.33333333 -0.08716
80.41666667 -0.08880
80.50000000 -0.08968
80.58333333 -0.08981
80.66666667 -0.08923
80.75000000 -0.08798
80.83333333 -0.08610
80.91666667 -0.08364
81.00000000 -0.08067
81.08333333 -0.07718
81.16666667 -0.07319
81.25000000 -0.06865
81.33333333 -0.06358
81.41666667 -0.05806
81.50000000 -0.05213
81.58333333 -0.04582
81.66666667 -0.03910
81.75000000 -0.03204
81.83333333 -0.02466
81.91666667 -0.01702
82.00000000 -0.00923
82.08333333 -0.00137
82.16666667 0.00648
82.25000000 0.01419
82.33333333 0.02179
82.41666667 0.02921
82.50000000 0.03632
82.58333333 0.04311
82.66666667 0.04960
82.75000000 0.05570
82.83333333 0.06141
82.91666667 0.06672
83.00000000 0.07156
83.08333333 0.07590
83.16666667 0.07975
83.25000000 0.08304
83.33333333 0.08566
83.41666667 0.08759
83.50000000 0.08889
83.58333333 0.08961
83.66666667 0.08973
83.75000000 0.08932
83.83333333 0.08829
83.91666667 0.08668
84.00000000 0.08456
84.08333333 0.08188
84.16666667 0.07867
84.25000000 0.07505
84.33333333 0.07070
84.41666667 0.06533
84.50000000 0.05906
84.58333333 0.05211
84.66666667 0.04453
84.75000000 0.03635
84.83333333 0.02767
84.91666667 0.01858
85.00000000 0.00928
85.08333333 -0.00025
85.16666667 -0.00992
85.25000000 -0.01953
85.33333333 -0.02881
85.41666667 -0.03772
85.50000000 -0.04633
85.58333333 -0.05437
85.66666667 -0.06132
85.75000000 -0.06714
85.83333333 -0.07205
85.91666667 -0.07604
86.00000000 -0.07945
86.08333333 -0.08194
86.16666667 -0.08340
86.25000000 -0.08442
86.33333333 -0.08512
86.41666667 -0.08550
86.50000000 -0.08555
86.58333333 -0.08497
86.66666667 -0.08383
86.75000000 -0.08221
86.83333333 -0.07991
86.91666667 -0.07697
87.00000000 -0.07353
87.08333333 -0.06964
87.16666667 -0.06514
87.25000000 -0.06001
87.33333333 -0.05430
87.41666667 -0.04806
87.50000000 -0.04152
87.58333333 -0.03490
87.66666667 -0.02812
87.75000000 -0.02117
87.83333333 -0.01410
87.91666667 -0.00698
88.00000000 0.00005
88.08333333 0.00695
88.16666667 0.01380
88.25000000 0.02055
88.33333333 0.02714
88.41666667 0.03368
88.50000000 0.04022
88.58333333 0.04686
88.66666667 0.05355
88.75000000 0.06020
88.83333333 0.06675
88.91666667 0.07343
89.00000000 0.08052
89.08333333 0.08711
89.16666667 0.09270
89.25000000 0.09751
89.33333333 0.10145
89.41666667 0.10448
89.50000000 0.10655
89.58333333 0.10767
89.66666667 0.10815
89.75000000 0.10843
89.83333333 0.10824
89.91666667 0.10701
90.00000000 0.10490
90.08333333 0.10193
90.16666667 0.09813
90.25000000 0.09391
90.33333333 0.08907
90.41666667 0.08317
90.50000000 0.07612
90.58333333 0.06849
90.66666667 0.06063
90.75000000 0.05232
90.83333333 0.04338
90.91666667 0.03339
91.00000000 0.02225
91.08333333 0.01014
91.16666667 -0.00275
91.25000000 -0.01565
91.33333333 -0.02790
91.41666667 -0.03971
91.50000000 -0.05135
91.58333333 -0.06255
91.66666667 -0.07312
91.75000000 -0.08306
91.83333333 -0.09222
91.91666667 -0.10045
92.00000000 -0.10761
92.08333333 -0.11367
92.16666667 -0.11874
92.25000000 -0.12284
92.33333333 -0.12571
92.41666667 -0.12724
92.50000000 -0.12752
92.58333333 -0.12671
92.66666667 -0.12504
92.75000000 -0.12250
92.83333333 -0.11911
92.91666667 -0.11480
93.00000000 -0.10936
93.08333333 -0.10285
93.16666667 -0.09555
93.25000000 -0.08748
93.33333333 -0.07865
93.41666667 -0.06930
93.50000000 -0.05962
93.58333333 -0.04943
93.66666667 -0.03883
93.75000000 -0.02806
93.83333333 -0.01722
93.91666667 -0.00654
94.00000000 0.00395
94.08333333 0.01417
94.16666667 0.02397
94.25000000 0.03311
94.33333333 0.04167
94.41666667 0.04987
94.50000000 0.05770
94.58333333 0.06520
94.66666667 0.07233
94.75000000 0.07913
94.83333333 0.08554
94.91666667 0.09132
95.00000000 0.09624
95.08333333 0.10016
95.16666667 0.10293
95.25000000 0.10461
95.33333333 0.10541
95.41666667 0.10520
95.50000000 0.10392
95.58333333 0.10174
95.66666667 0.09897
95.75000000 0.09584
95.83333333 0.09231
95.91666667 0.08842
96.00000000 0.08402
96.08333333 0.07885
96.16666667 0.07301
96.25000000 0.06665
96.33333333 0.05979
96.41666667 0.05246
96.50000000 0.04472
96.58333333 0.03668
96.66666667 0.02827
96.75000000 0.01957
96.83333333 0.01062
96.91666667 0.00149
97.00000000 -0.00740
97.08333333 -0.01589
97.16666667 -0.02416
97.25000000 -0.03230
97.33333333 -0.04049
97.41666667 -0.04889
97.50000000 -0.05725
97.58333333 -0.06539
97.66666667 -0.07313
97.75000000 -0.08034
97.83333333 -0.08681
97.91666667 -0.09232
98.00000000 -0.09693
98.08333333 -0.10069
98.16666667 -0.10357
98.25000000 -0.10566
98.33333333 -0.10700
98.41666667 -0.10758
98.50000000 -0.10735
98.58333333 -0.10616
98.66666667 -0.10402
98.75000000 -0.10103
98.83333333 -0.09716
98.91666667 -0.09259
99.00000000 -0.08744
99.08333333 -0.08175
99.16666667 -0.07557
99.25000000 -0.06889
99.33333333 -0.06184
99.41666667 -0.05441
99.50000000 -0.04667
99.58333333 -0.03860
99.66666667 -0.03020
99.75000000 -0.02171
99.83333333 -0.01319
99.91666667 -0.00471
100.00000000 0.00366
100.08333333 0.01199
100.16666667 0.02016
100.25000000 0.02803
100.33333333 0.03551
100.41666667 0.04256
100.50000000 0.04926
100.58333333 0.05543
100.66666667 0.06086
100.75000000 0.06560
100.83333333 0.06964
100.91666667 0.07300
101.00000000 0.07573
101.08333333 0.07781
101.16666667 0.07921
