time(hour)	isotherm(m)
7.25000000 0.04501
7.33333333 0.04073
7.41666667 0.03613
7.50000000 0.03092
7.58333333 0.02534
7.66666667 0.01950
7.75000000 0.01328
7.83333333 0.00684
7.91666667 0.00015
8.00000000 -0.00661
8.08333333 -0.01328
8.16666667 -0.01993
8.25000000 -0.02650
8.33333333 -0.03304
8.41666667 -0.03924
8.50000000 -0.04505
8.58333333 -0.05069
8.66666667 -0.05598
8.75000000 -0.06076
8.83333333 -0.06498
8.91666667 -0.06863
9.00000000 -0.07154
9.08333333 -0.07370
9.16666667 -0.07523
9.25000000 -0.07611
9.33333333 -0.07634
9.41666667 -0.07594
9.50000000 -0.07504
9.58333333 -0.07365
9.66666667 -0.07166
9.75000000 -0.06909
9.83333333 -0.06597
9.91666667 -0.06256
10.00000000 -0.05911
10.08333333 -0.05540
10.16666667 -0.05159
10.25000000 -0.04773
10.33333333 -0.04350
10.41666667 -0.03877
10.50000000 -0.03359
10.58333333 -0.02778
10.66666667 -0.02120
10.75000000 -0.01429
10.83333333 -0.00733
10.91666667 -0.00037
11.00000000 0.00664
11.08333333 0.01364
11.16666667 0.02035
11.25000000 0.02653
11.33333333 0.03243
11.41666667 0.03802
11.50000000 0.04288
11.58333333 0.04697
11.66666667 0.05043
11.75000000 0.05329
11.83333333 0.05551
11.91666667 0.05746
12.00000000 0.05912
12.08333333 0.06030
12.16666667 0.06092
12.25000000 0.06066
12.33333333 0.05943
12.41666667 0.05746
12.50000000 0.05509
12.58333333 0.05260
12.66666667 0.04984
12.75000000 0.04658
12.83333333 0.04289
12.91666667 0.03871
13.00000000 0.03409
13.08333333 0.02936
13.16666667 0.02461
13.25000000 0.02002
13.33333333 0.01582
13.41666667 0.01231
13.50000000 0.00921
13.58333333 0.00606
13.66666667 0.00274
13.75000000 -0.00089
13.83333333 -0.00448
13.91666667 -0.00801
14.00000000 -0.01194
14.08333333 -0.01625
14.16666667 -0.02062
14.25000000 -0.02479
14.33333333 -0.02839
14.41666667 -0.03137
14.50000000 -0.03437
14.58333333 -0.03735
14.66666667 -0.03997
14.75000000 -0.04240
14.83333333 -0.04462
14.91666667 -0.04645
15.00000000 -0.04773
15.08333333 -0.04815
15.16666667 -0.04768
15.25000000 -0.04643
15.33333333 -0.04458
15.41666667 -0.04237
15.50000000 -0.03983
15.58333333 -0.03698
15.66666667 -0.03368
15.75000000 -0.03014
15.83333333 -0.02655
15.91666667 -0.02297
16.00000000 -0.01980
16.08333333 -0.01701
16.16666667 -0.01442
16.25000000 -0.01198
16.33333333 -0.00957
16.41666667 -0.00696
16.50000000 -0.00419
16.58333333 -0.00143
16.66666667 0.00142
16.75000000 0.00455
16.83333333 0.00779
16.91666667 0.01112
17.00000000 0.01452
17.08333333 0.01795
17.16666667 0.02156
17.25000000 0.02529
17.33333333 0.02893
17.41666667 0.03232
17.50000000 0.03545
17.58333333 0.03791
17.66666667 0.03983
17.75000000 0.04160
17.83333333 0.04300
17.91666667 0.04403
18.00000000 0.04468
18.08333333 0.04477
18.16666667 0.04429
18.25000000 0.04344
18.33333333 0.04242
18.41666667 0.04144
18.50000000 0.04050
18.58333333 0.03944
18.66666667 0.03808
18.75000000 0.03639
18.83333333 0.03460
18.91666667 0.03288
19.00000000 0.03107
19.08333333 0.02901
19.16666667 0.02674
19.25000000 0.02428
19.33333333 0.02151
19.41666667 0.01858
19.50000000 0.01569
19.58333333 0.01285
19.66666667 0.01009
19.75000000 0.00727
19.83333333 0.00442
19.91666667 0.00139
20.00000000 -0.00180
20.08333333 -0.00494
20.16666667 -0.00799
20.25000000 -0.01082
20.33333333 -0.01356
20.41666667 -0.01619
20.50000000 -0.01857
20.58333333 -0.02081
20.66666667 -0.02290
20.75000000 -0.02481
20.83333333 -0.02660
20.91666667 -0.02808
21.00000000 -0.02922
21.08333333 -0.03022
21.16666667 -0.03110
21.25000000 -0.03164
21.33333333 -0.03172
21.41666667 -0.03144
21.50000000 -0.03103
21.58333333 -0.03059
21.66666667 -0.02999
21.75000000 -0.02925
21.83333333 -0.02836
21.91666667 -0.02735
22.00000000 -0.02613
22.08333333 -0.02469
22.16666667 -0.02316
22.25000000 -0.02158
22.33333333 -0.02029
22.41666667 -0.01954
22.50000000 -0.01884
22.58333333 -0.01780
22.66666667 -0.01642
22.75000000 -0.01471
22.83333333 -0.01269
22.91666667 -0.01058
23.00000000 -0.00859
23.08333333 -0.00635
23.16666667 -0.00408
23.25000000 -0.00220
23.33333333 -0.00054
23.41666667 0.00109
23.50000000 0.00229
23.58333333 0.00310
23.66666667 0.00408
23.75000000 0.00485
23.83333333 0.00493
23.91666667 0.00455
24.00000000 0.00399
24.08333333 0.00355
24.16666667 0.00324
24.25000000 0.00309
24.33333333 0.00308
24.41666667 0.00310
24.50000000 0.00313
24.58333333 0.00313
24.66666667 0.00314
24.75000000 0.00330
24.83333333 0.00372
24.91666667 0.00442
25.00000000 0.00539
25.08333333 0.00646
25.16666667 0.00763
25.25000000 0.00891
25.33333333 0.01010
25.41666667 0.01136
25.50000000 0.01285
25.58333333 0.01457
25.66666667 0.01662
25.75000000 0.01881
25.83333333 0.02082
25.91666667 0.02252
26.00000000 0.02387
26.08333333 0.02499
26.16666667 0.02589
26.25000000 0.02657
26.33333333 0.02702
26.41666667 0.02722
26.50000000 0.02702
26.58333333 0.02630
26.66666667 0.02535
26.75000000 0.02419
26.83333333 0.02284
26.91666667 0.02144
27.00000000 0.02000
27.08333333 0.01841
27.16666667 0.01653
27.25000000 0.01437
27.33333333 0.01195
27.41666667 0.00930
27.50000000 0.00607
27.58333333 0.00227
27.66666667 -0.00171
27.75000000 -0.00563
27.83333333 -0.00966
27.91666667 -0.01394
28.00000000 -0.01827
28.08333333 -0.02244
28.16666667 -0.02642
28.25000000 -0.03014
28.33333333 -0.03343
28.41666667 -0.03626
28.50000000 -0.03859
28.58333333 -0.04041
28.66666667 -0.04191
28.75000000 -0.04347
28.83333333 -0.04508
28.91666667 -0.04649
29.00000000 -0.04767
29.08333333 -0.04839
29.16666667 -0.04866
29.25000000 -0.04862
29.33333333 -0.04828
29.41666667 -0.04775
29.50000000 -0.04709
29.58333333 -0.04618
29.66666667 -0.04491
29.75000000 -0.04305
29.83333333 -0.04069
29.91666667 -0.03813
30.00000000 -0.03523
30.08333333 -0.03182
30.16666667 -0.02798
30.25000000 -0.02354
30.33333333 -0.01854
30.41666667 -0.01326
30.50000000 -0.00770
30.58333333 -0.00194
30.66666667 0.00381
30.75000000 0.00935
30.83333333 0.01449
30.91666667 0.01934
31.00000000 0.02398
31.08333333 0.02853
31.16666667 0.03293
31.25000000 0.03700
31.33333333 0.04089
31.41666667 0.04458
31.50000000 0.04789
31.58333333 0.05096
31.66666667 0.05391
31.75000000 0.05656
31.83333333 0.05855
31.91666667 0.05985
32.00000000 0.06095
32.08333333 0.06197
32.16666667 0.06260
32.25000000 0.06271
32.33333333 0.06230
32.41666667 0.06138
32.50000000 0.05982
32.58333333 0.05764
32.66666667 0.05500
32.75000000 0.05205
32.83333333 0.04895
32.91666667 0.04570
33.00000000 0.04229
33.08333333 0.03876
33.16666667 0.03511
33.25000000 0.03130
33.33333333 0.02723
33.41666667 0.02297
33.50000000 0.01853
33.58333333 0.01389
33.66666667 0.00899
33.75000000 0.00388
33.83333333 -0.00166
33.91666667 -0.00778
34.00000000 -0.01443
34.08333333 -0.02124
34.16666667 -0.02796
34.25000000 -0.03470
34.33333333 -0.04125
34.41666667 -0.04740
34.50000000 -0.05294
34.58333333 -0.05781
34.66666667 -0.06201
34.75000000 -0.06550
34.83333333 -0.06840
34.91666667 -0.07068
35.00000000 -0.07233
35.08333333 -0.07320
35.16666667 -0.07329
35.25000000 -0.07260
35.33333333 -0.07099
35.41666667 -0.06865
35.50000000 -0.06576
35.58333333 -0.06235
35.66666667 -0.05823
35.75000000 -0.05333
35.83333333 -0.04795
35.91666667 -0.04203
36.00000000 -0.03561
36.08333333 -0.02891
36.16666667 -0.02212
36.25000000 -0.01531
36.33333333 -0.00845
36.41666667 -0.00150
36.50000000 0.00551
36.58333333 0.01233
36.66666667 0.01890
36.75000000 0.02537
36.83333333 0.03174
36.91666667 0.03794
37.00000000 0.04391
37.08333333 0.04953
37.16666667 0.05462
37.25000000 0.05925
37.33333333 0.06354
37.41666667 0.06743
37.50000000 0.07089
37.58333333 0.07382
37.66666667 0.07613
37.75000000 0.07770
37.83333333 0.07852
37.91666667 0.07865
38.00000000 0.07814
38.08333333 0.07710
38.16666667 0.07549
38.25000000 0.07327
38.33333333 0.07054
38.41666667 0.06735
38.50000000 0.06374
38.58333333 0.05960
38.66666667 0.05497
38.75000000 0.05002
38.83333333 0.04475
38.91666667 0.03930
39.00000000 0.03372
39.08333333 0.02783
39.16666667 0.02163
39.25000000 0.01534
39.33333333 0.00908
39.41666667 0.00277
39.50000000 -0.00360
39.58333333 -0.00991
39.66666667 -0.01609
39.75000000 -0.02216
39.83333333 -0.02804
39.91666667 -0.03363
40.00000000 -0.03906
40.08333333 -0.04436
40.16666667 -0.04927
40.25000000 -0.05366
40.33333333 -0.05752
40.41666667 -0.06086
40.50000000 -0.06371
40.58333333 -0.06602
40.66666667 -0.06779
40.75000000 -0.06905
40.83333333 -0.06963
40.91666667 -0.06955
41.00000000 -0.06895
41.08333333 -0.06765
41.16666667 -0.06572
41.25000000 -0.06331
41.33333333 -0.06045
41.41666667 -0.05715
41.50000000 -0.05346
41.58333333 -0.04937
41.66666667 -0.04484
41.75000000 -0.03992
41.83333333 -0.03468
41.91666667 -0.02915
42.00000000 -0.02338
42.08333333 -0.01733
42.16666667 -0.01104
42.25000000 -0.00469
42.33333333 0.00164
42.41666667 0.00793
42.50000000 0.01406
42.58333333 0.02012
42.66666667 0.02615
42.75000000 0.03202
42.83333333 0.03779
42.91666667 0.04342
43.00000000 0.04878
43.08333333 0.05383
43.16666667 0.05860
43.25000000 0.06293
43.33333333 0.06676
43.41666667 0.07012
43.50000000 0.07297
43.58333333 0.07531
43.66666667 0.07708
43.75000000 0.07830
43.83333333 0.07897
43.91666667 0.07895
44.00000000 0.07818
44.08333333 0.07669
44.16666667 0.07445
44.25000000 0.07154
44.33333333 0.06806
44.41666667 0.06397
44.50000000 0.05929
44.58333333 0.05406
44.66666667 0.04818
44.75000000 0.04149
44.83333333 0.03395
44.91666667 0.02570
45.00000000 0.01704
45.08333333 0.00824
45.16666667 -0.00058
45.25000000 -0.00935
45.33333333 -0.01831
45.41666667 -0.02735
45.50000000 -0.03630
45.58333333 -0.04494
45.66666667 -0.05296
45.75000000 -0.06063
45.83333333 -0.06789
45.91666667 -0.07451
46.00000000 -0.08027
46.08333333 -0.08515
46.16666667 -0.08948
46.25000000 -0.09324
46.33333333 -0.09620
46.41666667 -0.09851
46.50000000 -0.10033
46.58333333 -0.10177
46.66666667 -0.10286
46.75000000 -0.10356
46.83333333 -0.10400
46.91666667 -0.10405
47.00000000 -0.10335
47.08333333 -0.10183
47.16666667 -0.09963
47.25000000 -0.09676
47.33333333 -0.09322
47.41666667 -0.08911
47.50000000 -0.08447
47.58333333 -0.07933
47.66666667 -0.07379
47.75000000 -0.06781
47.83333333 -0.06123
47.91666667 -0.05410
48.00000000 -0.04658
48.08333333 -0.03875
48.16666667 -0.03066
48.25000000 -0.02246
48.33333333 -0.01410
48.41666667 -0.00560
48.50000000 0.00305
48.58333333 0.01182
48.66666667 0.02048
48.75000000 0.02900
48.83333333 0.03727
48.91666667 0.04522
49.00000000 0.05285
49.08333333 0.05998
49.16666667 0.06654
49.25000000 0.07248
49.33333333 0.07777
49.41666667 0.08250
49.50000000 0.08664
49.58333333 0.09002
49.66666667 0.09256
49.75000000 0.09442
49.83333333 0.09564
49.91666667 0.09626
50.00000000 0.09648
50.08333333 0.09631
50.16666667 0.09555
50.25000000 0.09423
50.33333333 0.09237
50.41666667 0.08975
50.50000000 0.08619
50.58333333 0.08171
50.66666667 0.07640
50.75000000 0.07008
50.83333333 0.06280
50.91666667 0.05469
51.00000000 0.04583
51.08333333 0.03626
51.16666667 0.02606
51.25000000 0.01552
51.33333333 0.00496
51.41666667 -0.00567
51.50000000 -0.01620
51.58333333 -0.02641
51.66666667 -0.03642
51.75000000 -0.04614
51.83333333 -0.05541
51.91666667 -0.06415
52.00000000 -0.07223
52.08333333 -0.07953
52.16666667 -0.08594
52.25000000 -0.09143
52.33333333 -0.09596
52.41666667 -0.09955
52.50000000 -0.10228
52.58333333 -0.10413
52.66666667 -0.10513
52.75000000 -0.10529
52.83333333 -0.10466
52.91666667 -0.10324
53.00000000 -0.10089
53.08333333 -0.09764
53.16666667 -0.09360
53.25000000 -0.08876
53.33333333 -0.08309
53.41666667 -0.07664
53.50000000 -0.06946
53.58333333 -0.06157
53.66666667 -0.05310
53.75000000 -0.04423
53.83333333 -0.03496
53.91666667 -0.02538
54.00000000 -0.01567
54.08333333 -0.00592
54.16666667 0.00379
54.25000000 0.01338
54.33333333 0.02292
54.41666667 0.03244
54.50000000 0.04172
54.58333333 0.05054
54.66666667 0.05883
54.75000000 0.06646
54.83333333 0.07328
54.91666667 0.07930
55.00000000 0.08465
55.08333333 0.08927
55.16666667 0.09314
55.25000000 0.09623
55.33333333 0.09860
55.41666667 0.10036
55.50000000 0.10141
55.58333333 0.10163
55.66666667 0.10102
55.75000000 0.09947
55.83333333 0.09710
55.91666667 0.09405
56.00000000 0.09025
56.08333333 0.08573
56.16666667 0.08053
56.25000000 0.07471
56.33333333 0.06843
56.41666667 0.06178
56.50000000 0.05492
56.58333333 0.04818
56.66666667 0.04165
56.75000000 0.03509
56.83333333 0.02842
56.91666667 0.02179
57.00000000 0.01524
57.08333333 0.00891
57.16666667 0.00289
57.25000000 -0.00300
57.33333333 -0.00873
57.41666667 -0.01425
57.50000000 -0.01955
57.58333333 -0.02465
57.66666667 -0.02960
57.75000000 -0.03419
57.83333333 -0.03847
57.91666667 -0.04250
58.00000000 -0.04625
58.08333333 -0.04967
58.16666667 -0.05274
58.25000000 -0.05536
58.33333333 -0.05739
58.41666667 -0.05892
58.50000000 -0.05995
58.58333333 -0.06040
58.66666667 -0.06025
58.75000000 -0.05951
58.83333333 -0.05819
58.91666667 -0.05630
59.00000000 -0.05379
59.08333333 -0.05077
59.16666667 -0.04729
59.25000000 -0.04326
59.33333333 -0.03873
59.41666667 -0.03374
59.50000000 -0.02840
59.58333333 -0.02282
59.66666667 -0.01706
59.75000000 -0.01111
59.83333333 -0.00496
59.91666667 0.00124
60.00000000 0.00743
60.08333333 0.01357
60.16666667 0.01950
60.25000000 0.02515
60.33333333 0.03047
60.41666667 0.03554
60.50000000 0.04040
60.58333333 0.04488
60.66666667 0.04888
60.75000000 0.05236
60.83333333 0.05545
60.91666667 0.05808
61.00000000 0.06024
61.08333333 0.06189
61.16666667 0.06282
61.25000000 0.06293
61.33333333 0.06226
61.41666667 0.06097
61.50000000 0.05902
61.58333333 0.05642
61.66666667 0.05319
61.75000000 0.04935
61.83333333 0.04505
61.91666667 0.04023
62.00000000 0.03475
62.08333333 0.02872
62.16666667 0.02238
62.25000000 0.01569
62.33333333 0.00860
62.41666667 0.00120
62.50000000 -0.00614
62.58333333 -0.01293
62.66666667 -0.01918
62.75000000 -0.02497
62.83333333 -0.03046
62.91666667 -0.03560
63.00000000 -0.04027
63.08333333 -0.04456
63.16666667 -0.04842
63.25000000 -0.05183
63.33333333 -0.05468
63.41666667 -0.05671
63.50000000 -0.05828
63.58333333 -0.05946
63.66666667 -0.06026
63.75000000 -0.06064
63.83333333 -0.06025
63.91666667 -0.05899
64.00000000 -0.05699
64.08333333 -0.05448
64.16666667 -0.05141
64.25000000 -0.04781
64.33333333 -0.04388
64.41666667 -0.03979
64.50000000 -0.03556
64.58333333 -0.03112
64.66666667 -0.02639
64.75000000 -0.02138
64.83333333 -0.01616
64.91666667 -0.01086
65.00000000 -0.00567
65.08333333 -0.00076
65.16666667 0.00386
65.25000000 0.00836
65.33333333 0.01284
65.41666667 0.01722
65.50000000 0.02141
65.58333333 0.02560
65.66666667 0.02984
65.75000000 0.03384
65.83333333 0.03748
65.91666667 0.04073
66.00000000 0.04358
66.08333333 0.04603
66.16666667 0.04808
66.25000000 0.04957
66.33333333 0.05068
66.41666667 0.05158
66.50000000 0.05194
66.58333333 0.05172
66.66666667 0.05103
66.75000000 0.04988
66.83333333 0.04833
66.91666667 0.04635
67.00000000 0.04374
67.08333333 0.04054
67.16666667 0.03704
67.25000000 0.03329
67.33333333 0.02932
67.41666667 0.02495
67.50000000 0.01994
67.58333333 0.01459
67.66666667 0.00917
67.75000000 0.00349
67.83333333 -0.00266
67.91666667 -0.00959
68.00000000 -0.01716
68.08333333 -0.02500
68.16666667 -0.03302
68.25000000 -0.04087
68.33333333 -0.04823
68.41666667 -0.05504
68.50000000 -0.06133
68.58333333 -0.06721
68.66666667 -0.07272
68.75000000 -0.07774
68.83333333 -0.08216
68.91666667 -0.08611
69.00000000 -0.08967
69.08333333 -0.09284
69.16666667 -0.09547
69.25000000 -0.09728
69.33333333 -0.09827
69.41666667 -0.09842
69.50000000 -0.09776
69.58333333 -0.09628
69.66666667 -0.09401
69.75000000 -0.09085
69.83333333 -0.08695
69.91666667 -0.08225
70.00000000 -0.07657
70.08333333 -0.07001
70.16666667 -0.06238
70.25000000 -0.05369
70.33333333 -0.04402
70.41666667 -0.03354
70.50000000 -0.02269
70.58333333 -0.01194
70.66666667 -0.00137
70.75000000 0.00906
70.83333333 0.01922
70.91666667 0.02919
71.00000000 0.03888
71.08333333 0.04802
71.16666667 0.05661
71.25000000 0.06465
71.33333333 0.07172
71.41666667 0.07756
71.50000000 0.08237
71.58333333 0.08614
71.66666667 0.08904
71.75000000 0.09113
71.83333333 0.09231
71.91666667 0.09279
72.00000000 0.09250
72.08333333 0.09125
72.16666667 0.08916
72.25000000 0.08644
72.33333333 0.08300
72.41666667 0.07878
72.50000000 0.07415
72.58333333 0.06903
72.66666667 0.06327
72.75000000 0.05702
72.83333333 0.05036
72.91666667 0.04346
73.00000000 0.03638
73.08333333 0.02914
73.16666667 0.02180
73.25000000 0.01455
73.33333333 0.00743
73.41666667 0.00026
73.50000000 -0.00701
73.58333333 -0.01428
73.66666667 -0.02136
73.75000000 -0.02813
73.83333333 -0.03448
73.91666667 -0.04048
74.00000000 -0.04622
74.08333333 -0.05161
74.16666667 -0.05644
74.25000000 -0.06071
74.33333333 -0.06439
74.41666667 -0.06746
74.50000000 -0.07016
74.58333333 -0.07250
74.66666667 -0.07428
74.75000000 -0.07535
74.83333333 -0.07568
74.91666667 -0.07534
75.00000000 -0.07437
75.08333333 -0.07268
75.16666667 -0.07016
75.25000000 -0.06681
75.33333333 -0.06280
75.41666667 -0.05793
75.50000000 -0.05226
75.58333333 -0.04599
75.66666667 -0.03926
75.75000000 -0.03219
75.83333333 -0.02460
75.91666667 -0.01666
76.00000000 -0.00844
76.08333333 0.00035
76.16666667 0.00956
76.25000000 0.01884
76.33333333 0.02811
76.41666667 0.03729
76.50000000 0.04632
76.58333333 0.05509
76.66666667 0.06345
76.75000000 0.07121
76.83333333 0.07841
76.91666667 0.08499
77.00000000 0.09080
77.08333333 0.09580
77.16666667 0.09995
77.25000000 0.10325
77.33333333 0.10568
77.41666667 0.10722
77.50000000 0.10786
77.58333333 0.10759
77.66666667 0.10654
77.75000000 0.10469
77.83333333 0.10197
77.91666667 0.09842
78.00000000 0.09406
78.08333333 0.08885
78.16666667 0.08284
78.25000000 0.07618
78.33333333 0.06895
78.41666667 0.06134
78.50000000 0.05331
78.58333333 0.04477
78.66666667 0.03589
78.75000000 0.02675
78.83333333 0.01745
78.91666667 0.00816
79.00000000 -0.00102
79.08333333 -0.01011
79.16666667 -0.01893
79.25000000 -0.02742
79.33333333 -0.03554
79.41666667 -0.04321
79.50000000 -0.05045
79.58333333 -0.05723
79.66666667 -0.06353
79.75000000 -0.06936
79.83333333 -0.07457
79.91666667 -0.07904
80.00000000 -0.08293
80.08333333 -0.08618
80.16666667 -0.08861
80.25000000 -0.09021
80.33333333 -0.09100
80.41666667 -0.09097
80.50000000 -0.09018
80.58333333 -0.08864
80.66666667 -0.08640
80.75000000 -0.08343
80.83333333 -0.07982
80.91666667 -0.07572
81.00000000 -0.07120
81.08333333 -0.06622
81.16666667 -0.06083
81.25000000 -0.05499
81.33333333 -0.04868
81.41666667 -0.04203
81.50000000 -0.03511
81.58333333 -0.02790
81.66666667 -0.02044
81.75000000 -0.01281
81.83333333 -0.00499
81.91666667 0.00293
82.00000000 0.01084
82.08333333 0.01866
82.16666667 0.02626
82.25000000 0.03353
82.33333333 0.04049
82.41666667 0.04702
82.50000000 0.05299
82.58333333 0.05843
82.66666667 0.06343
82.75000000 0.06794
82.83333333 0.07200
82.91666667 0.07560
83.00000000 0.07864
83.08333333 0.08110
83.16666667 0.08299
83.25000000 0.08428
83.33333333 0.08488
83.41666667 0.08480
83.50000000 0.08405
83.58333333 0.08269
83.66666667 0.08077
83.75000000 0.07834
83.83333333 0.07535
83.91666667 0.07181
84.00000000 0.06781
84.08333333 0.06327
84.16666667 0.05824
84.25000000 0.05280
84.33333333 0.04678
84.41666667 0.04010
84.50000000 0.03293
84.58333333 0.02538
84.66666667 0.01746
84.75000000 0.00930
84.83333333 0.00104
84.91666667 -0.00731
85.00000000 -0.01570
85.08333333 -0.02408
85.16666667 -0.03238
85.25000000 -0.04067
85.33333333 -0.04877
85.41666667 -0.05637
85.50000000 -0.06355
85.58333333 -0.07031
85.66666667 -0.07646
85.75000000 -0.08175
85.83333333 -0.08614
85.91666667 -0.09002
86.00000000 -0.09354
86.08333333 -0.09625
86.16666667 -0.09780
86.25000000 -0.09839
86.33333333 -0.09819
86.41666667 -0.09735
86.50000000 -0.09585
86.58333333 -0.09345
86.66666667 -0.09019
86.75000000 -0.08612
86.83333333 -0.08126
86.91666667 -0.07587
87.00000000 -0.07025
87.08333333 -0.06434
87.16666667 -0.05795
87.25000000 -0.05100
87.33333333 -0.04344
87.41666667 -0.03558
87.50000000 -0.02775
87.58333333 -0.02031
87.66666667 -0.01318
87.75000000 -0.00600
87.83333333 0.00116
87.91666667 0.00803
88.00000000 0.01437
88.08333333 0.02032
88.16666667 0.02620
88.25000000 0.03198
88.33333333 0.03763
88.41666667 0.04307
88.50000000 0.04808
88.58333333 0.05263
88.66666667 0.05649
88.75000000 0.05961
88.83333333 0.06220
88.91666667 0.06421
89.00000000 0.06558
89.08333333 0.06634
89.16666667 0.06708
89.25000000 0.06779
89.33333333 0.06760
89.41666667 0.06657
89.50000000 0.06461
89.58333333 0.06166
89.66666667 0.05823
89.75000000 0.05484
89.83333333 0.05144
89.91666667 0.04761
90.00000000 0.04370
90.08333333 0.04007
90.16666667 0.03670
90.25000000 0.03336
90.33333333 0.02951
90.41666667 0.02488
90.50000000 0.01978
90.58333333 0.01428
90.66666667 0.00820
90.75000000 0.00183
90.83333333 -0.00450
90.91666667 -0.01069
91.00000000 -0.01689
91.08333333 -0.02324
91.16666667 -0.02969
91.25000000 -0.03614
91.33333333 -0.04232
91.41666667 -0.04810
91.50000000 -0.05351
91.58333333 -0.05824
91.66666667 -0.06211
91.75000000 -0.06530
91.83333333 -0.06787
91.91666667 -0.06970
92.00000000 -0.07066
92.08333333 -0.07068
92.16666667 -0.06972
92.25000000 -0.06795
92.33333333 -0.06503
92.41666667 -0.06068
92.50000000 -0.05527
92.58333333 -0.04905
92.66666667 -0.04241
92.75000000 -0.03540
92.83333333 -0.02809
92.91666667 -0.02073
93.00000000 -0.01343
93.08333333 -0.00605
93.16666667 0.00132
93.25000000 0.00837
93.33333333 0.01488
93.41666667 0.02057
93.50000000 0.02546
93.58333333 0.02986
93.66666667 0.03375
93.75000000 0.03708
93.83333333 0.03984
93.91666667 0.04205
94.00000000 0.04388
94.08333333 0.04535
94.16666667 0.04667
94.25000000 0.04761
94.33333333 0.04816
94.41666667 0.04849
94.50000000 0.04842
94.58333333 0.04796
94.66666667 0.04713
94.75000000 0.04611
94.83333333 0.04490
94.91666667 0.04332
95.00000000 0.04115
95.08333333 0.03868
95.16666667 0.03594
95.25000000 0.03274
95.33333333 0.02932
95.41666667 0.02573
95.50000000 0.02216
95.58333333 0.01860
95.66666667 0.01493
95.75000000 0.01135
95.83333333 0.00809
95.91666667 0.00517
96.00000000 0.00242
96.08333333 -0.00017
96.16666667 -0.00243
96.25000000 -0.00449
96.33333333 -0.00650
96.41666667 -0.00859
96.50000000 -0.01075
96.58333333 -0.01279
96.66666667 -0.01473
96.75000000 -0.01654
96.83333333 -0.01837
96.91666667 -0.02021
97.00000000 -0.02168
97.08333333 -0.02294
97.16666667 -0.02399
97.25000000 -0.02485
97.33333333 -0.02569
97.41666667 -0.02651
97.50000000 -0.02727
97.58333333 -0.02797
97.66666667 -0.02875
97.75000000 -0.02948
97.83333333 -0.02996
97.91666667 -0.03018
98.00000000 -0.03017
98.08333333 -0.02990
98.16666667 -0.02938
98.25000000 -0.02862
98.33333333 -0.02784
98.41666667 -0.02704
98.50000000 -0.02603
98.58333333 -0.02460
98.66666667 -0.02279
98.75000000 -0.02080
98.83333333 -0.01845
98.91666667 -0.01597
99.00000000 -0.01358
99.08333333 -0.01129
99.16666667 -0.00910
99.25000000 -0.00685
99.33333333 -0.00471
99.41666667 -0.00269
99.50000000 -0.00066
99.58333333 0.00151
99.66666667 0.00380
99.75000000 0.00586
99.83333333 0.00770
99.91666667 0.00929
100.00000000 0.01064
100.08333333 0.01204
100.16666667 0.01349
100.25000000 0.01480
100.33333333 0.01583
100.41666667 0.01654
100.50000000 0.01721
100.58333333 0.01770
100.66666667 0.01772
100.75000000 0.01745
100.83333333 0.01699
100.91666667 0.01639
101.00000000 0.01570
101.08333333 0.01489
101.16666667 0.01396
101.25000000 0.01295
