time(hour)	isotherm(m)
38.25000000 14.10942
38.33333333 14.09928
38.41666667 14.10942
38.50000000 14.09928
38.58333333 14.09345
38.66666667 14.09345
38.75000000 14.09345
38.83333333 14.07921
38.91666667 14.08838
39.00000000 14.06669
39.08333333 14.09713
39.16666667 14.14379
39.25000000 14.16208
39.33333333 14.21928
39.41666667 14.25065
39.50000000 14.21304
39.58333333 14.19911
39.66666667 14.19911
39.75000000 14.16698
39.83333333 14.15825
39.91666667 14.15825
40.00000000 14.11777
40.08333333 14.09928
40.16666667 14.08355
40.25000000 14.04790
40.33333333 14.02472
40.41666667 14.00294
40.50000000 14.01476
40.58333333 14.04695
40.66666667 14.04695
40.75000000 14.06937
40.83333333 14.06937
40.91666667 14.10284
41.00000000 14.13594
41.08333333 14.16208
41.16666667 14.16937
41.25000000 14.14379
41.33333333 14.15112
41.41666667 14.14379
41.50000000 14.14379
41.58333333 14.11992
41.66666667 14.11159
41.75000000 14.10284
41.83333333 14.10284
41.91666667 14.08355
42.00000000 14.09345
42.08333333 14.09345
42.16666667 14.09345
42.25000000 14.09345
42.33333333 14.10284
42.41666667 14.07921
42.50000000 14.08838
42.58333333 14.09713
42.66666667 14.10532
42.75000000 14.11316
42.83333333 14.11316
42.91666667 14.13515
43.00000000 14.15810
43.08333333 14.18262
43.16666667 14.15810
43.25000000 14.15810
43.33333333 14.15112
43.41666667 14.16937
43.50000000 14.16937
43.58333333 14.18961
43.66666667 14.20629
43.75000000 14.23335
43.83333333 14.19130
43.91666667 14.15825
44.00000000 14.12787
44.08333333 14.13736
44.16666667 14.11880
44.25000000 14.11880
44.33333333 14.11880
44.41666667 14.12769
44.50000000 14.08355
44.58333333 14.10284
44.66666667 14.06669
44.75000000 14.06669
44.83333333 14.08838
44.91666667 14.08838
45.00000000 14.07580
45.08333333 14.07580
45.16666667 14.10532
45.25000000 14.09252
45.33333333 14.07290
45.41666667 14.03625
45.50000000 14.03625
45.58333333 14.05296
45.66666667 14.06075
45.75000000 14.06821
45.83333333 14.06821
45.91666667 14.09201
46.00000000 14.12780
46.08333333 14.15264
46.16666667 14.19297
46.25000000 14.21471
46.33333333 14.21471
46.41666667 14.22340
46.50000000 14.19782
46.58333333 14.21916
46.66666667 14.21471
46.75000000 14.23730
46.83333333 14.19297
46.91666667 14.13390
47.00000000 14.11598
47.08333333 14.12208
47.16666667 14.14533
47.25000000 14.16856
47.33333333 14.16856
47.41666667 14.16349
47.50000000 14.19297
47.58333333 14.19297
47.66666667 14.23309
47.75000000 14.28627
47.83333333 14.26479
47.91666667 14.24511
48.00000000 14.22340
48.08333333 14.24511
48.16666667 14.29200
48.25000000 14.29465
48.33333333 14.28921
48.41666667 14.28317
48.50000000 14.25373
48.58333333 14.23309
48.66666667 14.23309
48.75000000 14.22866
48.83333333 14.19995
48.91666667 14.18252
49.00000000 14.17244
49.08333333 14.18264
49.16666667 14.18264
49.25000000 14.19782
49.33333333 14.23730
49.41666667 14.24130
49.50000000 14.24130
49.58333333 14.24511
49.66666667 14.24511
49.75000000 14.22340
49.83333333 14.20688
49.91666667 14.18741
50.00000000 14.16856
50.08333333 14.15068
50.16666667 14.16856
50.25000000 14.21112
50.33333333 14.21521
50.41666667 14.19197
50.50000000 14.23132
50.58333333 14.27720
50.66666667 14.29718
50.75000000 14.32333
50.83333333 14.29718
50.91666667 14.29718
51.00000000 14.34661
51.08333333 14.32143
51.16666667 14.37336
51.25000000 14.37265
51.33333333 14.44676
51.41666667 14.52924
51.50000000 14.56485
51.58333333 14.61335
51.66666667 14.62829
51.75000000 14.61335
51.83333333 14.61752
51.91666667 14.61752
52.00000000 14.61335
52.08333333 14.61752
52.16666667 14.60586
52.25000000 14.61014
52.33333333 14.58921
52.41666667 14.58921
52.50000000 14.60586
52.58333333 14.60176
52.66666667 14.61752
52.75000000 14.60176
52.83333333 14.59782
52.91666667 14.61335
53.00000000 14.60586
53.08333333 14.60586
53.16666667 14.58921
53.25000000 14.60586
53.33333333 14.58921
53.41666667 14.55390
53.50000000 14.55064
53.58333333 14.53204
53.66666667 14.51261
53.75000000 14.49230
53.83333333 14.51017
53.91666667 14.52924
54.00000000 14.54751
54.08333333 14.56156
54.16666667 14.57812
54.25000000 14.59403
54.33333333 14.57812
54.41666667 14.54751
54.50000000 14.56485
54.58333333 14.56485
54.66666667 14.58167
54.75000000 14.61335
54.83333333 14.62829
54.91666667 14.65197
55.00000000 14.65688
55.08333333 14.66200
55.16666667 14.66200
55.25000000 14.67656
55.33333333 14.66732
55.41666667 14.67287
55.50000000 14.65202
55.58333333 14.64008
55.66666667 14.64008
55.75000000 14.62143
55.83333333 14.59693
55.91666667 14.55177
56.00000000 14.50409
56.08333333 14.48481
56.16666667 14.46048
56.25000000 14.43279
56.33333333 14.43384
56.41666667 14.43384
56.50000000 14.43384
56.58333333 14.43617
56.66666667 14.40150
56.75000000 14.40155
56.83333333 14.35258
56.91666667 14.40155
57.00000000 14.46851
57.08333333 14.49844
57.16666667 14.46851
57.25000000 14.46631
57.33333333 14.43384
57.41666667 14.43384
57.50000000 14.40140
57.58333333 14.35258
57.66666667 14.35032
57.75000000 14.30256
57.83333333 14.25938
57.91666667 14.25938
58.00000000 14.19130
58.08333333 14.10678
58.16666667 14.10942
58.25000000 14.10942
58.33333333 14.10942
58.41666667 14.04790
58.50000000 14.09345
58.58333333 14.03623
58.66666667 14.04695
58.75000000 14.00559
58.83333333 14.03623
58.91666667 14.09345
59.00000000 14.06937
59.08333333 14.18260
59.16666667 14.18961
59.25000000 14.28460
59.33333333 14.25568
59.41666667 14.28862
59.50000000 14.32617
59.58333333 14.32353
59.66666667 14.35991
59.75000000 14.25065
59.83333333 14.25065
59.91666667 14.36141
60.00000000 14.32353
60.08333333 14.28862
60.16666667 14.22517
60.25000000 14.11159
60.33333333 14.07921
60.41666667 14.09345
60.50000000 14.10942
60.58333333 14.09928
60.66666667 14.06157
60.75000000 14.03631
60.83333333 14.12787
60.91666667 14.16393
61.00000000 14.12787
61.08333333 14.17378
61.16666667 14.22661
61.25000000 14.22661
61.33333333 14.31072
61.41666667 14.35655
61.50000000 14.43180
61.58333333 14.46048
61.66666667 14.43180
61.75000000 14.46048
61.83333333 14.45875
61.91666667 14.45875
62.00000000 14.45875
62.08333333 14.45711
62.16666667 14.45557
62.25000000 14.45411
62.33333333 14.42836
62.41666667 14.40117
62.50000000 14.36642
62.58333333 14.33097
62.66666667 14.29584
62.75000000 14.26474
62.83333333 14.29584
62.91666667 14.29584
63.00000000 14.26887
63.08333333 14.21383
63.16666667 14.16471
63.25000000 14.14219
63.33333333 14.12059
63.41666667 14.12765
63.50000000 14.10767
63.58333333 14.10767
63.66666667 14.10767
63.75000000 14.08096
63.83333333 14.07290
63.91666667 14.04528
64.00000000 14.05403
64.08333333 14.03625
64.16666667 14.02727
64.25000000 14.01794
64.33333333 14.00059
64.41666667 14.00059
64.50000000 14.01794
64.58333333 14.01794
64.66666667 14.03618
64.75000000 14.03618
64.83333333 14.01794
64.91666667 14.02727
65.00000000 14.00292
65.08333333 13.98744
65.16666667 13.94872
65.25000000 13.92177
65.33333333 13.89893
65.41666667 13.89893
65.50000000 13.88813
65.58333333 13.88681
65.66666667 13.87431
65.75000000 13.87351
65.83333333 13.87287
65.91666667 13.88223
66.00000000 13.91232
66.08333333 13.92335
66.16666667 13.94027
66.25000000 13.95160
66.33333333 13.98826
66.41666667 13.96740
66.50000000 13.98025
66.58333333 13.98025
66.66666667 13.98025
66.75000000 13.96740
66.83333333 13.96334
66.91666667 13.95160
67.00000000 13.94829
67.08333333 13.95603
67.16666667 13.95956
67.25000000 13.95956
67.33333333 13.96334
67.41666667 13.97550
67.50000000 13.99346
67.58333333 14.01498
67.66666667 14.07534
67.75000000 14.08510
67.83333333 14.14074
67.91666667 14.16697
68.00000000 14.11598
68.08333333 14.10497
68.16666667 14.11104
68.25000000 14.14533
68.33333333 14.18264
68.41666667 14.20246
68.50000000 14.24511
68.58333333 14.26811
68.66666667 14.26811
68.75000000 14.26479
68.83333333 14.26479
68.91666667 14.26479
69.00000000 14.24130
69.08333333 14.21916
69.16666667 14.21916
69.25000000 14.26129
69.33333333 14.26129
69.41666667 14.23730
69.50000000 14.23730
69.58333333 14.23730
69.66666667 14.26129
69.75000000 14.25761
69.83333333 14.23730
69.91666667 14.24130
70.00000000 14.24511
70.08333333 14.24874
70.16666667 14.20688
70.25000000 14.19197
70.33333333 14.19197
70.41666667 14.16079
70.50000000 14.13890
70.58333333 14.09500
70.66666667 14.07959
70.75000000 14.06460
70.83333333 14.05033
70.91666667 14.02333
71.00000000 14.01055
71.08333333 13.99808
71.16666667 14.01184
71.25000000 14.02476
71.33333333 14.01946
71.41666667 14.00834
71.50000000 14.00834
71.58333333 13.99757
71.66666667 14.00834
71.75000000 14.02546
71.83333333 14.03685
71.91666667 14.05440
72.00000000 14.05440
72.08333333 14.05440
72.16666667 14.05440
72.25000000 14.05990
72.33333333 14.04823
72.41666667 14.03134
72.50000000 14.05440
72.58333333 14.06931
72.66666667 14.29961
72.75000000 14.18741
72.83333333 14.23859
72.91666667 14.27720
73.00000000 14.05687
73.08333333 14.15390
73.16666667 14.16079
73.25000000 14.34523
73.33333333 14.29465
73.41666667 14.25555
73.50000000 14.32333
73.58333333 14.46639
73.66666667 14.50557
73.75000000 14.52396
73.83333333 14.50557
73.91666667 14.55534
74.00000000 14.52149
74.08333333 14.52396
74.16666667 14.54160
74.25000000 14.57467
74.33333333 14.60544
74.41666667 14.60544
74.50000000 14.56156
74.58333333 14.55837
74.66666667 14.55837
74.75000000 14.56156
74.83333333 14.54751
74.91666667 14.56827
75.00000000 14.55731
75.08333333 14.49668
75.16666667 14.51783
75.25000000 14.49668
75.33333333 14.49668
75.41666667 14.47634
75.50000000 14.47829
75.58333333 14.45411
75.66666667 14.40117
75.75000000 14.40117
75.83333333 14.40117
75.91666667 14.34225
76.00000000 14.34063
76.08333333 14.36941
76.16666667 14.33893
76.25000000 14.36941
76.33333333 14.36941
76.41666667 14.33711
76.50000000 14.36748
76.58333333 14.40117
76.66666667 14.36642
76.75000000 14.30221
76.83333333 14.29912
76.91666667 14.26887
77.00000000 14.23582
77.08333333 14.18262
77.16666667 14.12771
77.25000000 14.09713
77.33333333 14.08433
77.41666667 14.07290
77.50000000 14.07290
77.58333333 14.07290
77.66666667 14.09252
77.75000000 14.08433
77.83333333 14.08433
77.91666667 14.08433
78.00000000 14.12771
78.08333333 14.08433
78.16666667 14.08433
78.25000000 14.10532
78.33333333 14.12771
78.41666667 14.13515
78.50000000 14.12059
78.58333333 14.15810
78.66666667 14.11316
78.75000000 14.06441
78.83333333 14.04528
78.91666667 14.02727
79.00000000 14.04528
79.08333333 14.02727
79.16666667 14.02727
79.25000000 14.03618
79.33333333 14.06669
79.41666667 14.07921
79.50000000 14.09345
79.58333333 14.11880
79.66666667 14.10942
79.75000000 14.15825
79.83333333 14.22661
79.91666667 14.26525
80.00000000 14.26525
80.08333333 14.26525
80.16666667 14.25938
80.25000000 14.29786
80.33333333 14.28710
80.41666667 14.28082
80.50000000 14.33859
80.58333333 14.40155
80.66666667 14.43745
80.75000000 14.43745
80.83333333 14.43745
80.91666667 14.33470
81.00000000 14.40150
81.08333333 14.40145
81.16666667 14.43497
81.25000000 14.43497
81.33333333 14.43745
81.41666667 14.43745
81.50000000 14.43745
81.58333333 14.40155
81.66666667 14.40155
81.75000000 14.34506
81.83333333 14.34781
81.91666667 14.34781
82.00000000 14.35032
82.08333333 14.30256
82.16666667 14.21937
82.25000000 14.19130
82.33333333 14.14894
82.41666667 14.11777
82.50000000 14.11777
82.58333333 14.08852
82.66666667 14.04933
82.75000000 14.04933
82.83333333 14.04933
82.91666667 14.02343
83.00000000 14.00996
83.08333333 13.99548
83.16666667 13.99548
83.25000000 13.99548
83.33333333 13.97083
83.41666667 13.93168
83.50000000 13.95489
83.58333333 13.91409
83.66666667 13.91409
83.75000000 13.95489
83.83333333 13.97083
83.91666667 13.96299
84.00000000 13.94787
84.08333333 13.94787
84.16666667 13.96299
84.25000000 13.94154
84.33333333 13.90617
84.41666667 13.90294
84.50000000 13.91761
84.58333333 13.94462
84.66666667 13.98669
84.75000000 14.00803
84.83333333 14.01794
84.91666667 14.01011
85.00000000 14.01928
85.08333333 14.02803
85.16666667 14.02803
85.25000000 14.02803
85.33333333 14.02803
85.41666667 14.01928
85.50000000 14.01928
85.58333333 14.03625
85.66666667 14.04480
85.75000000 14.06236
85.83333333 14.08864
85.91666667 14.11470
86.00000000 14.11470
86.08333333 14.13436
86.16666667 14.13436
86.25000000 14.17689
86.33333333 14.20512
86.41666667 14.20512
86.50000000 14.19995
86.58333333 14.19449
86.66666667 14.24529
86.75000000 14.27277
86.83333333 14.24529
86.91666667 14.26887
87.00000000 14.33097
87.08333333 14.30221
87.16666667 14.27990
87.25000000 14.23309
87.33333333 14.18787
87.41666667 14.22340
87.50000000 14.24874
87.58333333 14.24874
87.66666667 14.27429
87.75000000 14.27128
87.83333333 14.22745
87.91666667 14.24511
88.00000000 14.21916
88.08333333 14.18252
88.16666667 14.14887
88.25000000 14.13515
88.33333333 14.20243
88.41666667 14.17616
88.50000000 14.18262
88.58333333 14.18262
88.66666667 14.15112
88.75000000 14.13515
88.83333333 14.08433
88.91666667 14.06441
89.00000000 14.07290
89.08333333 14.07290
89.16666667 14.07290
89.25000000 14.07290
89.33333333 14.08433
89.41666667 14.06441
89.50000000 14.05557
89.58333333 14.04615
89.66666667 14.04615
89.75000000 14.07580
89.83333333 14.07580
89.91666667 14.06441
90.00000000 14.06441
90.08333333 14.08433
90.16666667 14.07290
90.25000000 14.03625
90.33333333 14.04480
90.41666667 14.01184
90.50000000 14.02037
90.58333333 14.02854
90.66666667 14.01351
90.75000000 14.01351
90.83333333 14.02148
90.91666667 14.05203
91.00000000 14.06075
91.08333333 14.07786
91.16666667 14.07786
91.25000000 14.08510
91.33333333 14.08510
91.41666667 14.07786
91.50000000 14.06075
91.58333333 14.04438
91.66666667 14.02037
91.75000000 14.02037
91.83333333 14.00519
91.91666667 13.99651
92.00000000 13.99651
92.08333333 13.98744
92.16666667 13.98744
92.25000000 13.98744
92.33333333 14.01184
92.41666667 14.02037
92.50000000 14.02854
92.58333333 14.02854
92.66666667 14.02854
92.75000000 14.03636
92.83333333 14.03636
92.91666667 14.04386
93.00000000 14.03648
93.08333333 14.02246
93.16666667 14.01498
93.25000000 14.00719
93.33333333 13.99909
93.41666667 13.99909
93.50000000 14.01351
93.58333333 14.01351
93.66666667 14.00519
93.75000000 14.00519
93.83333333 14.01351
93.91666667 14.01351
94.00000000 14.02148
94.08333333 14.02148
94.16666667 14.02913
94.25000000 14.02913
94.33333333 14.03648
94.41666667 14.02246
94.50000000 14.00339
94.58333333 14.00508
94.66666667 13.99325
94.75000000 14.00010
94.83333333 14.00010
94.91666667 14.00508
95.00000000 14.00508
95.08333333 13.99808
95.16666667 14.01055
95.25000000 14.00339
95.33333333 14.00136
95.41666667 14.00719
95.50000000 13.99909
95.58333333 13.97262
95.66666667 14.03625
95.75000000 13.98744
95.83333333 14.02727
95.91666667 14.03618
96.00000000 14.07580
96.08333333 14.10532
96.16666667 14.10029
96.25000000 14.10767
96.33333333 14.12765
96.41666667 14.17689
96.50000000 14.22399
96.58333333 14.24529
96.66666667 14.26887
96.75000000 14.29912
96.83333333 14.32865
96.91666667 14.36279
97.00000000 14.36141
97.08333333 14.40098
97.16666667 14.35831
97.25000000 14.28032
97.33333333 14.25065
97.41666667 14.28460
97.50000000 14.32067
97.58333333 14.32067
97.66666667 14.28460
97.75000000 14.32067
97.83333333 14.28460
97.91666667 14.25065
98.00000000 14.21928
98.08333333 14.18961
98.16666667 14.16208
98.25000000 14.16208
98.33333333 14.19626
98.41666667 14.22517
98.50000000 14.25568
98.58333333 14.23063
98.66666667 14.19626
98.75000000 14.19626
98.83333333 14.20243
98.91666667 14.18262
99.00000000 14.18262
99.08333333 14.18262
99.16666667 14.18872
99.25000000 14.21383
99.33333333 14.21383
99.41666667 14.21383
99.50000000 14.20830
99.58333333 14.20243
99.66666667 14.17616
99.75000000 14.14379
99.83333333 14.12771
99.91666667 14.11992
100.00000000 14.11992
100.08333333 14.12771
100.16666667 14.13515
100.25000000 14.12771
100.33333333 14.15112
100.41666667 14.11992
100.50000000 14.11992
100.58333333 14.11992
100.66666667 14.11992
100.75000000 14.10532
100.83333333 14.12771
100.91666667 14.11992
101.00000000 14.11992
101.08333333 14.14379
101.16666667 14.15112
101.25000000 14.18262
101.33333333 14.18872
101.41666667 14.21383
101.50000000 14.21905
101.58333333 14.24962
101.66666667 14.27990
101.75000000 14.28317
101.83333333 14.28627
101.91666667 14.26129
102.00000000 14.25761
102.08333333 14.21905
102.16666667 14.20830
102.25000000 14.19626
102.33333333 14.21304
102.41666667 14.19911
102.50000000 14.19911
102.58333333 14.19911
102.66666667 14.15825
102.75000000 14.15825
102.83333333 14.19911
102.91666667 14.24531
103.00000000 14.28460
103.08333333 14.25065
103.16666667 14.28862
103.25000000 14.32617
103.33333333 14.36408
103.41666667 14.40123
103.50000000 14.43180
103.58333333 14.43384
103.66666667 14.46424
103.75000000 14.51276
103.83333333 14.53331
103.91666667 14.53690
104.00000000 14.54069
104.08333333 14.54894
104.16666667 14.57848
104.25000000 14.57848
104.33333333 14.55821
104.41666667 14.50171
104.50000000 14.46851
104.58333333 14.46851
104.66666667 14.43617
104.75000000 14.40150
104.83333333 14.36642
104.91666667 14.36642
105.00000000 14.36529
105.08333333 14.40140
105.16666667 14.43279
105.25000000 14.46230
105.33333333 14.43180
105.41666667 14.43180
105.50000000 14.43086
105.58333333 14.43180
105.66666667 14.43180
105.75000000 14.43180
