time(hour)	isotherm(m)
21.08333333 13.64385
21.16666667 13.64385
21.25000000 13.63705
21.33333333 13.63052
21.41666667 13.62416
21.50000000 13.63274
21.58333333 13.64682
21.66666667 13.64682
21.75000000 13.65317
21.83333333 13.63894
21.91666667 13.64546
22.00000000 13.64546
22.08333333 13.65911
22.16666667 13.66643
22.25000000 13.68184
22.33333333 13.68184
22.41666667 13.69868
22.50000000 13.68261
22.58333333 13.64814
22.66666667 13.65662
22.75000000 13.65662
22.83333333 13.68349
22.91666667 13.68349
23.00000000 13.69306
23.08333333 13.68452
23.16666667 13.66502
23.25000000 13.64443
23.33333333 13.62264
23.41666667 13.63212
23.50000000 13.62264
23.58333333 13.60531
23.66666667 13.60531
23.75000000 13.62642
23.83333333 13.62642
23.91666667 13.63523
24.00000000 13.63523
24.08333333 13.64643
24.16666667 13.64643
24.25000000 13.64814
24.33333333 13.64814
24.41666667 13.64014
24.50000000 13.64814
24.58333333 13.66578
24.66666667 13.66578
24.75000000 13.69149
24.83333333 13.69149
24.91666667 13.69149
25.00000000 13.69149
25.08333333 13.72699
25.16666667 13.72699
25.25000000 13.69306
25.33333333 13.72938
25.41666667 13.74235
25.50000000 13.67514
25.58333333 13.61814
25.66666667 13.56822
25.75000000 13.56142
25.83333333 13.55488
25.91666667 13.56301
26.00000000 13.54873
26.08333333 13.54873
26.16666667 13.52722
26.25000000 13.53299
26.33333333 13.53912
26.41666667 13.56822
26.50000000 13.56142
26.58333333 13.55233
26.66666667 13.57509
26.75000000 13.60864
26.83333333 13.68714
26.91666667 13.68572
27.00000000 13.67514
27.08333333 13.67514
27.16666667 13.64206
27.25000000 13.59272
27.33333333 13.60864
27.41666667 13.60864
27.50000000 13.59111
27.58333333 13.59272
27.66666667 13.57509
27.75000000 13.55946
27.83333333 13.55233
27.91666667 13.55233
28.00000000 13.58303
28.08333333 13.59111
28.16666667 13.61379
28.25000000 13.63523
28.33333333 13.67478
28.41666667 13.67478
28.50000000 13.67478
28.58333333 13.66543
28.66666667 13.69306
28.75000000 13.66543
28.83333333 13.65662
28.91666667 13.67447
29.00000000 13.65757
29.08333333 13.65757
29.16666667 13.65757
29.25000000 13.66609
29.33333333 13.67421
29.41666667 13.68261
29.50000000 13.69149
29.58333333 13.69149
29.66666667 13.69149
29.75000000 13.69149
29.83333333 13.70069
29.91666667 13.71044
30.00000000 13.68349
30.08333333 13.68349
30.16666667 13.68349
30.25000000 13.69306
30.33333333 13.69489
30.41666667 13.73638
30.50000000 13.74868
30.58333333 13.73638
30.66666667 13.73133
30.75000000 13.73133
30.83333333 13.73133
30.91666667 13.73133
31.00000000 13.74817
31.08333333 13.73727
31.16666667 13.75317
31.25000000 13.75317
31.33333333 13.73727
31.41666667 13.72057
31.50000000 13.69306
31.58333333 13.69306
31.66666667 13.70301
31.75000000 13.69489
31.83333333 13.70571
31.91666667 13.71728
32.00000000 13.70571
32.08333333 13.68452
32.16666667 13.64643
32.25000000 13.64643
32.33333333 13.63523
32.41666667 13.62264
32.50000000 13.62264
32.58333333 13.64206
32.66666667 13.61817
32.75000000 13.60864
32.83333333 13.58303
32.91666667 13.57546
33.00000000 13.56822
33.08333333 13.57546
33.16666667 13.59111
33.25000000 13.60864
33.33333333 13.63922
33.41666667 13.68900
33.50000000 13.73359
33.58333333 13.77601
33.66666667 13.81530
33.75000000 13.86192
33.83333333 13.88855
33.91666667 13.88855
34.00000000 13.83760
34.08333333 13.79498
34.16666667 13.75844
34.25000000 13.74952
34.33333333 13.69960
