time(hour)	isotherm(m)
19.16666667 0.03720
19.25000000 0.03682
19.33333333 0.03608
19.41666667 0.03510
19.50000000 0.03393
19.58333333 0.03259
19.66666667 0.03102
19.75000000 0.02925
19.83333333 0.02732
19.91666667 0.02515
20.00000000 0.02286
20.08333333 0.02068
20.16666667 0.01874
20.25000000 0.01679
20.33333333 0.01453
20.41666667 0.01187
20.50000000 0.00874
20.58333333 0.00526
20.66666667 0.00145
20.75000000 -0.00254
20.83333333 -0.00647
20.91666667 -0.01039
21.00000000 -0.01426
21.08333333 -0.01792
21.16666667 -0.02133
21.25000000 -0.02443
21.33333333 -0.02741
21.41666667 -0.03023
21.50000000 -0.03274
21.58333333 -0.03500
21.66666667 -0.03678
21.75000000 -0.03798
21.83333333 -0.03861
21.91666667 -0.03867
22.00000000 -0.03833
22.08333333 -0.03757
22.16666667 -0.03620
22.25000000 -0.03426
22.33333333 -0.03197
22.41666667 -0.02938
22.50000000 -0.02651
22.58333333 -0.02342
22.66666667 -0.02014
22.75000000 -0.01669
22.83333333 -0.01310
22.91666667 -0.00942
23.00000000 -0.00579
23.08333333 -0.00225
23.16666667 0.00118
23.25000000 0.00445
23.33333333 0.00765
23.41666667 0.01077
23.50000000 0.01365
23.58333333 0.01619
23.66666667 0.01851
23.75000000 0.02053
23.83333333 0.02224
23.91666667 0.02376
24.00000000 0.02509
24.08333333 0.02606
24.16666667 0.02664
24.25000000 0.02691
24.33333333 0.02686
24.41666667 0.02666
24.50000000 0.02633
24.58333333 0.02581
24.66666667 0.02506
24.75000000 0.02414
24.83333333 0.02294
24.91666667 0.02144
25.00000000 0.01976
25.08333333 0.01799
25.16666667 0.01615
25.25000000 0.01429
25.33333333 0.01266
25.41666667 0.01119
25.50000000 0.00956
25.58333333 0.00778
25.66666667 0.00581
25.75000000 0.00349
25.83333333 0.00096
25.91666667 -0.00168
26.00000000 -0.00420
26.08333333 -0.00648
26.16666667 -0.00868
26.25000000 -0.01061
26.33333333 -0.01236
26.41666667 -0.01415
26.50000000 -0.01581
26.58333333 -0.01716
26.66666667 -0.01819
26.75000000 -0.01904
26.83333333 -0.01972
26.91666667 -0.02020
27.00000000 -0.02056
27.08333333 -0.02077
27.16666667 -0.02067
27.25000000 -0.02002
27.33333333 -0.01888
27.41666667 -0.01746
27.50000000 -0.01594
27.58333333 -0.01441
27.66666667 -0.01274
27.75000000 -0.01077
27.83333333 -0.00847
27.91666667 -0.00596
28.00000000 -0.00357
28.08333333 -0.00145
28.16666667 0.00053
28.25000000 0.00249
28.33333333 0.00440
28.41666667 0.00627
28.50000000 0.00805
28.58333333 0.00988
28.66666667 0.01175
28.75000000 0.01350
28.83333333 0.01542
28.91666667 0.01752
29.00000000 0.01943
29.08333333 0.02114
29.16666667 0.02266
29.25000000 0.02395
29.33333333 0.02502
29.41666667 0.02569
29.50000000 0.02595
29.58333333 0.02599
29.66666667 0.02598
29.75000000 0.02591
29.83333333 0.02563
29.91666667 0.02512
30.00000000 0.02480
30.08333333 0.02426
30.16666667 0.02311
30.25000000 0.02161
30.33333333 0.01978
30.41666667 0.01769
30.50000000 0.01522
30.58333333 0.01252
30.66666667 0.00969
30.75000000 0.00677
30.83333333 0.00382
30.91666667 0.00086
31.00000000 -0.00208
31.08333333 -0.00499
31.16666667 -0.00784
31.25000000 -0.01060
31.33333333 -0.01337
31.41666667 -0.01612
31.50000000 -0.01873
31.58333333 -0.02117
31.66666667 -0.02350
31.75000000 -0.02567
31.83333333 -0.02767
31.91666667 -0.02947
32.00000000 -0.03099
32.08333333 -0.03230
32.16666667 -0.03341
32.25000000 -0.03439
32.33333333 -0.03513
32.41666667 -0.03550
32.50000000 -0.03563
32.58333333 -0.03557
32.66666667 -0.03524
32.75000000 -0.03463
32.83333333 -0.03385
32.91666667 -0.03292
33.00000000 -0.03178
33.08333333 -0.03037
33.16666667 -0.02860
33.25000000 -0.02645
33.33333333 -0.02393
33.41666667 -0.02109
33.50000000 -0.01789
33.58333333 -0.01440
33.66666667 -0.01075
33.75000000 -0.00705
33.83333333 -0.00328
33.91666667 0.00058
34.00000000 0.00445
34.08333333 0.00826
34.16666667 0.01190
34.25000000 0.01532
34.33333333 0.01850
34.41666667 0.02141
34.50000000 0.02397
34.58333333 0.02617
34.66666667 0.02812
34.75000000 0.02978
34.83333333 0.03118
34.91666667 0.03235
35.00000000 0.03317
35.08333333 0.03364
35.16666667 0.03383
35.25000000 0.03377
35.33333333 0.03358
35.41666667 0.03325
35.50000000 0.03259
35.58333333 0.03166
35.66666667 0.03057
35.75000000 0.02941
35.83333333 0.02826
35.91666667 0.02706
36.00000000 0.02574
36.08333333 0.02418
36.16666667 0.02255
36.25000000 0.02098
36.33333333 0.01951
36.41666667 0.01799
36.50000000 0.01621
36.58333333 0.01415
36.66666667 0.01212
36.75000000 0.01014
36.83333333 0.00793
36.91666667 0.00551
37.00000000 0.00305
37.08333333 0.00043
37.16666667 -0.00246
37.25000000 -0.00543
37.33333333 -0.00828
37.41666667 -0.01102
37.50000000 -0.01352
37.58333333 -0.01563
37.66666667 -0.01746
37.75000000 -0.01928
37.83333333 -0.02125
37.91666667 -0.02318
38.00000000 -0.02503
38.08333333 -0.02678
38.16666667 -0.02830
38.25000000 -0.02958
38.33333333 -0.03045
38.41666667 -0.03104
38.50000000 -0.03149
38.58333333 -0.03154
38.66666667 -0.03103
38.75000000 -0.03009
38.83333333 -0.02872
38.91666667 -0.02695
39.00000000 -0.02496
39.08333333 -0.02258
39.16666667 -0.01980
39.25000000 -0.01704
39.33333333 -0.01430
39.41666667 -0.01144
39.50000000 -0.00850
39.58333333 -0.00553
39.66666667 -0.00253
39.75000000 0.00029
39.83333333 0.00292
39.91666667 0.00535
40.00000000 0.00753
40.08333333 0.00960
40.16666667 0.01151
40.25000000 0.01325
40.33333333 0.01481
40.41666667 0.01634
40.50000000 0.01769
40.58333333 0.01872
40.66666667 0.01978
40.75000000 0.02084
40.83333333 0.02192
40.91666667 0.02282
41.00000000 0.02335
41.08333333 0.02372
41.16666667 0.02388
41.25000000 0.02366
41.33333333 0.02306
41.41666667 0.02226
41.50000000 0.02127
41.58333333 0.02008
41.66666667 0.01870
41.75000000 0.01717
41.83333333 0.01550
41.91666667 0.01356
42.00000000 0.01136
42.08333333 0.00909
42.16666667 0.00676
42.25000000 0.00439
42.33333333 0.00200
42.41666667 -0.00055
42.50000000 -0.00325
42.58333333 -0.00590
42.66666667 -0.00846
42.75000000 -0.01093
42.83333333 -0.01328
42.91666667 -0.01546
43.00000000 -0.01741
43.08333333 -0.01913
43.16666667 -0.02067
43.25000000 -0.02216
43.33333333 -0.02358
43.41666667 -0.02473
43.50000000 -0.02574
43.58333333 -0.02660
43.66666667 -0.02715
43.75000000 -0.02739
43.83333333 -0.02750
43.91666667 -0.02742
44.00000000 -0.02706
44.08333333 -0.02660
44.16666667 -0.02606
44.25000000 -0.02534
44.33333333 -0.02440
44.41666667 -0.02335
44.50000000 -0.02226
44.58333333 -0.02102
44.66666667 -0.01970
44.75000000 -0.01831
44.83333333 -0.01662
44.91666667 -0.01475
45.00000000 -0.01281
45.08333333 -0.01071
45.16666667 -0.00849
45.25000000 -0.00610
45.33333333 -0.00366
45.41666667 -0.00121
45.50000000 0.00125
45.58333333 0.00383
45.66666667 0.00635
45.75000000 0.00850
45.83333333 0.01043
45.91666667 0.01243
46.00000000 0.01445
46.08333333 0.01633
46.16666667 0.01817
46.25000000 0.01995
46.33333333 0.02146
46.41666667 0.02266
46.50000000 0.02361
46.58333333 0.02434
46.66666667 0.02489
46.75000000 0.02525
46.83333333 0.02534
46.91666667 0.02490
47.00000000 0.02395
47.08333333 0.02275
47.16666667 0.02141
47.25000000 0.01999
47.33333333 0.01845
47.41666667 0.01688
47.50000000 0.01536
47.58333333 0.01381
47.66666667 0.01244
47.75000000 0.01132
47.83333333 0.01026
47.91666667 0.00906
48.00000000 0.00762
48.08333333 0.00612
48.16666667 0.00467
48.25000000 0.00325
48.33333333 0.00181
48.41666667 0.00037
48.50000000 -0.00096
48.58333333 -0.00234
48.66666667 -0.00394
48.75000000 -0.00571
48.83333333 -0.00755
48.91666667 -0.00949
49.00000000 -0.01151
49.08333333 -0.01346
49.16666667 -0.01526
49.25000000 -0.01687
49.33333333 -0.01820
49.41666667 -0.01928
49.50000000 -0.02018
49.58333333 -0.02089
49.66666667 -0.02141
49.75000000 -0.02167
49.83333333 -0.02171
49.91666667 -0.02163
50.00000000 -0.02134
50.08333333 -0.02082
50.16666667 -0.02025
50.25000000 -0.01959
50.33333333 -0.01879
50.41666667 -0.01787
50.50000000 -0.01677
50.58333333 -0.01546
50.66666667 -0.01402
50.75000000 -0.01239
50.83333333 -0.01068
50.91666667 -0.00892
51.00000000 -0.00703
51.08333333 -0.00506
51.16666667 -0.00304
51.25000000 -0.00095
51.33333333 0.00122
51.41666667 0.00360
51.50000000 0.00614
51.58333333 0.00870
51.66666667 0.01122
51.75000000 0.01362
51.83333333 0.01593
51.91666667 0.01816
52.00000000 0.02013
52.08333333 0.02191
52.16666667 0.02361
52.25000000 0.02524
52.33333333 0.02661
52.41666667 0.02764
52.50000000 0.02842
52.58333333 0.02889
52.66666667 0.02903
52.75000000 0.02892
52.83333333 0.02845
52.91666667 0.02769
53.00000000 0.02684
53.08333333 0.02590
53.16666667 0.02472
53.25000000 0.02334
53.33333333 0.02177
53.41666667 0.01997
53.50000000 0.01789
53.58333333 0.01558
53.66666667 0.01311
53.75000000 0.01051
53.83333333 0.00776
53.91666667 0.00492
54.00000000 0.00211
54.08333333 -0.00073
54.16666667 -0.00358
54.25000000 -0.00632
54.33333333 -0.00899
54.41666667 -0.01154
54.50000000 -0.01390
54.58333333 -0.01610
54.66666667 -0.01811
54.75000000 -0.01990
54.83333333 -0.02144
54.91666667 -0.02260
55.00000000 -0.02331
55.08333333 -0.02364
55.16666667 -0.02368
55.25000000 -0.02350
55.33333333 -0.02303
55.41666667 -0.02220
55.50000000 -0.02091
55.58333333 -0.01915
55.66666667 -0.01715
55.75000000 -0.01501
55.83333333 -0.01287
55.91666667 -0.01088
56.00000000 -0.00906
56.08333333 -0.00707
56.16666667 -0.00469
56.25000000 -0.00186
56.33333333 0.00172
56.41666667 0.00568
56.50000000 0.00956
56.58333333 0.01403
56.66666667 0.01905
56.75000000 0.02419
56.83333333 0.02939
56.91666667 0.03423
57.00000000 0.03833
57.08333333 0.04173
57.16666667 0.04474
57.25000000 0.04698
57.33333333 0.04806
57.41666667 0.04834
57.50000000 0.04818
57.58333333 0.04720
57.66666667 0.04542
57.75000000 0.04326
57.83333333 0.04075
57.91666667 0.03758
58.00000000 0.03411
58.08333333 0.03036
58.16666667 0.02638
58.25000000 0.02201
58.33333333 0.01717
58.41666667 0.01219
58.50000000 0.00696
58.58333333 0.00170
58.66666667 -0.00356
58.75000000 -0.00897
58.83333333 -0.01444
58.91666667 -0.01964
59.00000000 -0.02461
59.08333333 -0.02940
59.16666667 -0.03397
59.25000000 -0.03814
59.33333333 -0.04190
59.41666667 -0.04538
59.50000000 -0.04840
59.58333333 -0.05082
59.66666667 -0.05262
59.75000000 -0.05384
59.83333333 -0.05460
59.91666667 -0.05484
60.00000000 -0.05457
60.08333333 -0.05398
60.16666667 -0.05310
60.25000000 -0.05171
60.33333333 -0.04999
60.41666667 -0.04800
60.50000000 -0.04556
60.58333333 -0.04272
60.66666667 -0.03955
60.75000000 -0.03592
60.83333333 -0.03164
60.91666667 -0.02705
61.00000000 -0.02243
61.08333333 -0.01765
61.16666667 -0.01259
61.25000000 -0.00729
61.33333333 -0.00197
61.41666667 0.00349
61.50000000 0.00902
61.58333333 0.01442
61.66666667 0.01965
61.75000000 0.02465
61.83333333 0.02926
61.91666667 0.03344
62.00000000 0.03728
62.08333333 0.04063
62.16666667 0.04334
62.25000000 0.04542
62.33333333 0.04696
62.41666667 0.04803
62.50000000 0.04852
62.58333333 0.04854
62.66666667 0.04822
62.75000000 0.04756
62.83333333 0.04648
62.91666667 0.04503
63.00000000 0.04330
63.08333333 0.04101
63.16666667 0.03816
63.25000000 0.03478
63.33333333 0.03079
63.41666667 0.02653
63.50000000 0.02217
63.58333333 0.01777
63.66666667 0.01326
63.75000000 0.00863
63.83333333 0.00409
63.91666667 -0.00049
64.00000000 -0.00521
64.08333333 -0.00989
64.16666667 -0.01432
64.25000000 -0.01874
64.33333333 -0.02317
64.41666667 -0.02756
64.50000000 -0.03189
64.58333333 -0.03612
64.66666667 -0.04005
64.75000000 -0.04365
64.83333333 -0.04701
64.91666667 -0.05009
65.00000000 -0.05294
65.08333333 -0.05550
65.16666667 -0.05780
65.25000000 -0.05994
65.33333333 -0.06186
65.41666667 -0.06333
65.50000000 -0.06422
65.58333333 -0.06467
65.66666667 -0.06497
65.75000000 -0.06519
65.83333333 -0.06521
65.91666667 -0.06477
66.00000000 -0.06325
66.08333333 -0.06063
66.16666667 -0.05734
66.25000000 -0.05342
66.33333333 -0.04857
66.41666667 -0.04309
66.50000000 -0.03715
66.58333333 -0.03071
66.66666667 -0.02405
66.75000000 -0.01735
66.83333333 -0.01078
66.91666667 -0.00443
67.00000000 0.00150
67.08333333 0.00709
67.16666667 0.01259
67.25000000 0.01807
67.33333333 0.02359
67.41666667 0.02909
67.50000000 0.03460
67.58333333 0.04005
67.66666667 0.04547
67.75000000 0.05078
67.83333333 0.05580
67.91666667 0.06049
68.00000000 0.06461
68.08333333 0.06804
68.16666667 0.07078
68.25000000 0.07297
68.33333333 0.07469
68.41666667 0.07586
68.50000000 0.07657
68.58333333 0.07680
68.66666667 0.07629
68.75000000 0.07500
68.83333333 0.07306
68.91666667 0.07050
69.00000000 0.06730
69.08333333 0.06347
69.16666667 0.05908
69.25000000 0.05427
69.33333333 0.04911
69.41666667 0.04352
69.50000000 0.03747
69.58333333 0.03104
69.66666667 0.02444
69.75000000 0.01771
69.83333333 0.01086
69.91666667 0.00394
70.00000000 -0.00295
70.08333333 -0.00975
70.16666667 -0.01647
70.25000000 -0.02311
70.33333333 -0.02952
70.41666667 -0.03571
70.50000000 -0.04166
70.58333333 -0.04736
70.66666667 -0.05276
70.75000000 -0.05777
70.83333333 -0.06249
70.91666667 -0.06697
71.00000000 -0.07108
71.08333333 -0.07473
71.16666667 -0.07779
71.25000000 -0.08025
71.33333333 -0.08220
71.41666667 -0.08365
71.50000000 -0.08447
71.58333333 -0.08469
71.66666667 -0.08415
71.75000000 -0.08270
71.83333333 -0.08039
71.91666667 -0.07717
72.00000000 -0.07328
72.08333333 -0.06886
72.16666667 -0.06389
72.25000000 -0.05839
72.33333333 -0.05254
72.41666667 -0.04650
72.50000000 -0.03999
72.58333333 -0.03271
72.66666667 -0.02414
72.75000000 -0.01493
72.83333333 -0.00579
72.91666667 0.00374
73.00000000 0.01276
73.08333333 0.02138
73.16666667 0.03032
73.25000000 0.03931
73.33333333 0.04804
73.41666667 0.05603
73.50000000 0.06340
73.58333333 0.07033
73.66666667 0.07671
73.75000000 0.08243
73.83333333 0.08737
73.91666667 0.09146
74.00000000 0.09466
74.08333333 0.09702
74.16666667 0.09859
74.25000000 0.09934
74.33333333 0.09929
74.41666667 0.09840
74.50000000 0.09666
74.58333333 0.09403
74.66666667 0.09052
74.75000000 0.08631
74.83333333 0.08151
74.91666667 0.07620
75.00000000 0.07051
75.08333333 0.06435
75.16666667 0.05765
75.25000000 0.05051
75.33333333 0.04297
75.41666667 0.03520
75.50000000 0.02738
75.58333333 0.01948
75.66666667 0.01144
75.75000000 0.00334
75.83333333 -0.00471
75.91666667 -0.01268
76.00000000 -0.02050
76.08333333 -0.02805
76.16666667 -0.03527
76.25000000 -0.04212
76.33333333 -0.04851
76.41666667 -0.05444
76.50000000 -0.05982
76.58333333 -0.06459
76.66666667 -0.06875
76.75000000 -0.07232
76.83333333 -0.07525
76.91666667 -0.07750
77.00000000 -0.07910
77.08333333 -0.08004
77.16666667 -0.08051
77.25000000 -0.08063
77.33333333 -0.08024
77.41666667 -0.07923
77.50000000 -0.07744
77.58333333 -0.07483
77.66666667 -0.07140
77.75000000 -0.06719
77.83333333 -0.06226
77.91666667 -0.05666
78.00000000 -0.05057
78.08333333 -0.04409
78.16666667 -0.03749
78.25000000 -0.03075
78.33333333 -0.02374
78.41666667 -0.01656
78.50000000 -0.00933
78.58333333 -0.00205
78.66666667 0.00517
78.75000000 0.01232
78.83333333 0.01955
78.91666667 0.02667
79.00000000 0.03348
79.08333333 0.04016
79.16666667 0.04684
79.25000000 0.05368
79.33333333 0.06081
79.41666667 0.06780
79.50000000 0.07412
79.58333333 0.07972
79.66666667 0.08458
79.75000000 0.08860
79.83333333 0.09178
79.91666667 0.09412
80.00000000 0.09560
80.08333333 0.09622
80.16666667 0.09599
80.25000000 0.09492
80.33333333 0.09378
80.41666667 0.09294
80.50000000 0.09163
80.58333333 0.08952
80.66666667 0.08664
80.75000000 0.08302
80.83333333 0.07871
80.91666667 0.07374
81.00000000 0.06782
81.08333333 0.06065
81.16666667 0.05260
81.25000000 0.04412
81.33333333 0.03601
81.41666667 0.02835
81.50000000 0.02051
81.58333333 0.01256
81.66666667 0.00458
81.75000000 -0.00343
81.83333333 -0.01140
81.91666667 -0.01951
82.00000000 -0.02804
82.08333333 -0.03659
82.16666667 -0.04477
82.25000000 -0.05251
82.33333333 -0.05972
82.41666667 -0.06670
82.50000000 -0.07376
82.58333333 -0.08081
82.66666667 -0.08758
82.75000000 -0.09371
82.83333333 -0.09895
82.91666667 -0.10309
83.00000000 -0.10629
83.08333333 -0.10890
83.16666667 -0.11071
83.25000000 -0.11153
83.33333333 -0.11155
83.41666667 -0.11098
83.50000000 -0.10959
83.58333333 -0.10739
83.66666667 -0.10446
83.75000000 -0.10060
83.83333333 -0.09598
83.91666667 -0.09073
84.00000000 -0.08478
84.08333333 -0.07826
84.16666667 -0.07125
84.25000000 -0.06372
84.33333333 -0.05580
84.41666667 -0.04758
84.50000000 -0.03907
84.58333333 -0.03030
84.66666667 -0.02141
84.75000000 -0.01248
84.83333333 -0.00365
84.91666667 0.00496
85.00000000 0.01337
85.08333333 0.02171
85.16666667 0.02990
85.25000000 0.03775
85.33333333 0.04532
85.41666667 0.05255
85.50000000 0.05924
85.58333333 0.06541
85.66666667 0.07100
85.75000000 0.07597
85.83333333 0.08032
85.91666667 0.08402
86.00000000 0.08711
86.08333333 0.08958
86.16666667 0.09127
86.25000000 0.09233
86.33333333 0.09281
86.41666667 0.09262
86.50000000 0.09174
86.58333333 0.09006
86.66666667 0.08765
86.75000000 0.08444
86.83333333 0.08038
86.91666667 0.07566
87.00000000 0.07037
87.08333333 0.06454
87.16666667 0.05815
87.25000000 0.05123
87.33333333 0.04382
87.41666667 0.03582
87.50000000 0.02730
87.58333333 0.01844
87.66666667 0.00944
87.75000000 0.00048
87.83333333 -0.00858
87.91666667 -0.01760
88.00000000 -0.02638
88.08333333 -0.03483
88.16666667 -0.04278
88.25000000 -0.05020
88.33333333 -0.05700
88.41666667 -0.06305
88.50000000 -0.06829
88.58333333 -0.07276
88.66666667 -0.07646
88.75000000 -0.07938
88.83333333 -0.08168
88.91666667 -0.08335
89.00000000 -0.08430
89.08333333 -0.08450
89.16666667 -0.08380
89.25000000 -0.08221
89.33333333 -0.08003
89.41666667 -0.07731
89.50000000 -0.07411
89.58333333 -0.07043
89.66666667 -0.06630
89.75000000 -0.06170
89.83333333 -0.05642
89.91666667 -0.05062
90.00000000 -0.04446
90.08333333 -0.03805
90.16666667 -0.03150
90.25000000 -0.02488
90.33333333 -0.01821
90.41666667 -0.01169
90.50000000 -0.00539
90.58333333 0.00090
90.66666667 0.00705
90.75000000 0.01289
90.83333333 0.01844
90.91666667 0.02391
91.00000000 0.02933
91.08333333 0.03456
91.16666667 0.03949
91.25000000 0.04403
91.33333333 0.04814
91.41666667 0.05178
91.50000000 0.05499
91.58333333 0.05768
91.66666667 0.05971
91.75000000 0.06113
91.83333333 0.06180
91.91666667 0.06172
92.00000000 0.06109
92.08333333 0.05993
92.16666667 0.05815
92.25000000 0.05575
92.33333333 0.05295
92.41666667 0.04979
92.50000000 0.04612
92.58333333 0.04197
92.66666667 0.03748
92.75000000 0.03271
92.83333333 0.02769
92.91666667 0.02248
93.00000000 0.01704
93.08333333 0.01134
93.16666667 0.00541
93.25000000 -0.00051
93.33333333 -0.00636
93.41666667 -0.01221
93.50000000 -0.01771
93.58333333 -0.02282
93.66666667 -0.02769
93.75000000 -0.03226
93.83333333 -0.03650
93.91666667 -0.04039
94.00000000 -0.04388
94.08333333 -0.04695
94.16666667 -0.04967
94.25000000 -0.05203
94.33333333 -0.05390
94.41666667 -0.05537
94.50000000 -0.05650
94.58333333 -0.05732
94.66666667 -0.05786
94.75000000 -0.05799
94.83333333 -0.05761
94.91666667 -0.05660
95.00000000 -0.05499
95.08333333 -0.05291
95.16666667 -0.05028
95.25000000 -0.04712
95.33333333 -0.04336
95.41666667 -0.03885
95.50000000 -0.03384
95.58333333 -0.02845
95.66666667 -0.02245
95.75000000 -0.01647
95.83333333 -0.01052
95.91666667 -0.00426
96.00000000 0.00214
96.08333333 0.00873
96.16666667 0.01507
96.25000000 0.02097
96.33333333 0.02659
96.41666667 0.03206
96.50000000 0.03737
96.58333333 0.04243
96.66666667 0.04722
96.75000000 0.05171
96.83333333 0.05569
96.91666667 0.05911
97.00000000 0.06201
97.08333333 0.06436
97.16666667 0.06612
97.25000000 0.06728
97.33333333 0.06782
97.41666667 0.06784
97.50000000 0.06751
97.58333333 0.06682
97.66666667 0.06561
97.75000000 0.06383
97.83333333 0.06150
97.91666667 0.05860
98.00000000 0.05526
98.08333333 0.05152
98.16666667 0.04743
98.25000000 0.04292
98.33333333 0.03798
98.41666667 0.03293
98.50000000 0.02769
98.58333333 0.02226
98.66666667 0.01662
98.75000000 0.01075
98.83333333 0.00483
98.91666667 -0.00121
99.00000000 -0.00723
99.08333333 -0.01300
99.16666667 -0.01861
99.25000000 -0.02396
99.33333333 -0.02903
99.41666667 -0.03379
99.50000000 -0.03809
99.58333333 -0.04189
99.66666667 -0.04532
99.75000000 -0.04823
99.83333333 -0.05061
99.91666667 -0.05255
100.00000000 -0.05386
100.08333333 -0.05452
100.16666667 -0.05485
100.25000000 -0.05485
100.33333333 -0.05418
100.41666667 -0.05290
100.50000000 -0.05133
100.58333333 -0.04947
100.66666667 -0.04720
100.75000000 -0.04456
100.83333333 -0.04155
100.91666667 -0.03831
101.00000000 -0.03490
101.08333333 -0.03131
101.16666667 -0.02745
