time(hour)	isotherm(m)
18.50000000 0.05885
18.58333333 0.06190
18.66666667 0.06387
18.75000000 0.06478
18.83333333 0.06450
18.91666667 0.06353
19.00000000 0.06208
19.08333333 0.06004
19.16666667 0.05756
19.25000000 0.05456
19.33333333 0.05099
19.41666667 0.04720
19.50000000 0.04339
19.58333333 0.03981
19.66666667 0.03664
19.75000000 0.03347
19.83333333 0.03005
19.91666667 0.02627
20.00000000 0.02215
20.08333333 0.01762
20.16666667 0.01238
20.25000000 0.00628
20.33333333 -0.00048
20.41666667 -0.00741
20.50000000 -0.01424
20.58333333 -0.02081
20.66666667 -0.02713
20.75000000 -0.03319
20.83333333 -0.03887
20.91666667 -0.04411
21.00000000 -0.04884
21.08333333 -0.05296
21.16666667 -0.05647
21.25000000 -0.05952
21.33333333 -0.06217
21.41666667 -0.06438
21.50000000 -0.06611
21.58333333 -0.06725
21.66666667 -0.06775
21.75000000 -0.06759
21.83333333 -0.06679
21.91666667 -0.06537
22.00000000 -0.06332
22.08333333 -0.06058
22.16666667 -0.05711
22.25000000 -0.05292
22.33333333 -0.04814
22.41666667 -0.04280
22.50000000 -0.03697
22.58333333 -0.03094
22.66666667 -0.02463
22.75000000 -0.01807
22.83333333 -0.01128
22.91666667 -0.00432
23.00000000 0.00271
23.08333333 0.00986
23.16666667 0.01695
23.25000000 0.02379
23.33333333 0.03033
23.41666667 0.03665
23.50000000 0.04259
23.58333333 0.04772
23.66666667 0.05213
23.75000000 0.05607
23.83333333 0.05949
23.91666667 0.06247
24.00000000 0.06499
24.08333333 0.06682
24.16666667 0.06794
24.25000000 0.06826
24.33333333 0.06779
24.41666667 0.06663
24.50000000 0.06489
24.58333333 0.06272
24.66666667 0.06003
24.75000000 0.05696
24.83333333 0.05353
24.91666667 0.04966
25.00000000 0.04540
25.08333333 0.04099
25.16666667 0.03649
25.25000000 0.03168
25.33333333 0.02724
25.41666667 0.02337
25.50000000 0.01890
25.58333333 0.01326
25.66666667 0.00691
25.75000000 0.00029
25.83333333 -0.00648
25.91666667 -0.01337
26.00000000 -0.02017
26.08333333 -0.02668
26.16666667 -0.03292
26.25000000 -0.03875
26.33333333 -0.04399
26.41666667 -0.04856
26.50000000 -0.05262
26.58333333 -0.05610
26.66666667 -0.05849
26.75000000 -0.05980
26.83333333 -0.05995
26.91666667 -0.05940
27.00000000 -0.05876
27.08333333 -0.05773
27.16666667 -0.05609
27.25000000 -0.05387
27.33333333 -0.05136
27.41666667 -0.04855
27.50000000 -0.04560
27.58333333 -0.04214
27.66666667 -0.03824
27.75000000 -0.03458
27.83333333 -0.03103
27.91666667 -0.02735
28.00000000 -0.02332
28.08333333 -0.01887
28.16666667 -0.01414
28.25000000 -0.00929
28.33333333 -0.00435
28.41666667 0.00061
28.50000000 0.00553
28.58333333 0.01023
28.66666667 0.01482
28.75000000 0.01924
28.83333333 0.02320
28.91666667 0.02684
29.00000000 0.03004
29.08333333 0.03274
29.16666667 0.03513
29.25000000 0.03713
29.33333333 0.03879
29.41666667 0.04029
29.50000000 0.04160
29.58333333 0.04263
29.66666667 0.04328
29.75000000 0.04354
29.83333333 0.04351
29.91666667 0.04331
30.00000000 0.04271
30.08333333 0.04162
30.16666667 0.04016
30.25000000 0.03848
30.33333333 0.03681
30.41666667 0.03533
30.50000000 0.03396
30.58333333 0.03231
30.66666667 0.02999
30.75000000 0.02718
30.83333333 0.02415
30.91666667 0.02094
31.00000000 0.01759
31.08333333 0.01400
31.16666667 0.01022
31.25000000 0.00640
31.33333333 0.00254
31.41666667 -0.00132
31.50000000 -0.00528
31.58333333 -0.00928
31.66666667 -0.01305
31.75000000 -0.01644
31.83333333 -0.01942
31.91666667 -0.02192
32.00000000 -0.02421
32.08333333 -0.02665
32.16666667 -0.02935
32.25000000 -0.03201
32.33333333 -0.03426
32.41666667 -0.03599
32.50000000 -0.03727
32.58333333 -0.03794
32.66666667 -0.03800
32.75000000 -0.03788
32.83333333 -0.03796
32.91666667 -0.03822
33.00000000 -0.03835
33.08333333 -0.03815
33.16666667 -0.03727
33.25000000 -0.03555
33.33333333 -0.03281
33.41666667 -0.02912
33.50000000 -0.02469
33.58333333 -0.01968
33.66666667 -0.01428
33.75000000 -0.00850
33.83333333 -0.00247
33.91666667 0.00362
34.00000000 0.00949
34.08333333 0.01492
34.16666667 0.01982
34.25000000 0.02411
34.33333333 0.02774
34.41666667 0.03075
34.50000000 0.03319
34.58333333 0.03517
34.66666667 0.03682
34.75000000 0.03799
34.83333333 0.03895
34.91666667 0.03986
35.00000000 0.04011
35.08333333 0.03970
35.16666667 0.03909
35.25000000 0.03844
35.33333333 0.03784
35.41666667 0.03725
35.50000000 0.03654
35.58333333 0.03561
35.66666667 0.03448
35.75000000 0.03308
35.83333333 0.03123
35.91666667 0.02903
36.00000000 0.02649
36.08333333 0.02362
36.16666667 0.02058
36.25000000 0.01752
36.33333333 0.01448
36.41666667 0.01122
36.50000000 0.00776
36.58333333 0.00413
36.66666667 0.00037
36.75000000 -0.00350
36.83333333 -0.00784
36.91666667 -0.01266
37.00000000 -0.01771
37.08333333 -0.02276
37.16666667 -0.02754
37.25000000 -0.03180
37.33333333 -0.03538
37.41666667 -0.03844
37.50000000 -0.04134
37.58333333 -0.04442
37.66666667 -0.04752
37.75000000 -0.05025
37.83333333 -0.05264
37.91666667 -0.05472
38.00000000 -0.05626
38.08333333 -0.05729
38.16666667 -0.05792
38.25000000 -0.05821
38.33333333 -0.05812
38.41666667 -0.05752
38.50000000 -0.05641
38.58333333 -0.05489
38.66666667 -0.05293
38.75000000 -0.05052
38.83333333 -0.04775
38.91666667 -0.04461
39.00000000 -0.04116
39.08333333 -0.03735
39.16666667 -0.03287
39.25000000 -0.02784
39.33333333 -0.02226
39.41666667 -0.01612
39.50000000 -0.00993
39.58333333 -0.00394
39.66666667 0.00195
39.75000000 0.00762
39.83333333 0.01299
39.91666667 0.01814
40.00000000 0.02290
40.08333333 0.02713
40.16666667 0.03092
40.25000000 0.03416
40.33333333 0.03680
40.41666667 0.03887
40.50000000 0.04053
40.58333333 0.04203
40.66666667 0.04329
40.75000000 0.04427
40.83333333 0.04495
40.91666667 0.04538
41.00000000 0.04572
41.08333333 0.04593
41.16666667 0.04589
41.25000000 0.04536
41.33333333 0.04435
41.41666667 0.04296
41.50000000 0.04117
41.58333333 0.03891
41.66666667 0.03619
41.75000000 0.03309
41.83333333 0.02968
41.91666667 0.02596
42.00000000 0.02199
42.08333333 0.01792
42.16666667 0.01373
42.25000000 0.00945
42.33333333 0.00517
42.41666667 0.00083
42.50000000 -0.00356
42.58333333 -0.00778
42.66666667 -0.01182
42.75000000 -0.01564
42.83333333 -0.01925
42.91666667 -0.02255
43.00000000 -0.02541
43.08333333 -0.02780
43.16666667 -0.02991
43.25000000 -0.03186
43.33333333 -0.03355
43.41666667 -0.03487
43.50000000 -0.03578
43.58333333 -0.03627
43.66666667 -0.03626
43.75000000 -0.03573
43.83333333 -0.03496
43.91666667 -0.03424
44.00000000 -0.03352
44.08333333 -0.03261
44.16666667 -0.03147
44.25000000 -0.03014
44.33333333 -0.02856
44.41666667 -0.02670
44.50000000 -0.02479
44.58333333 -0.02279
44.66666667 -0.02069
44.75000000 -0.01860
44.83333333 -0.01626
44.91666667 -0.01370
45.00000000 -0.01110
45.08333333 -0.00848
45.16666667 -0.00568
45.25000000 -0.00277
45.33333333 -0.00002
45.41666667 0.00244
45.50000000 0.00469
45.58333333 0.00695
45.66666667 0.00924
45.75000000 0.01150
45.83333333 0.01368
45.91666667 0.01582
46.00000000 0.01808
46.08333333 0.02045
46.16666667 0.02292
46.25000000 0.02546
46.33333333 0.02785
46.41666667 0.03001
46.50000000 0.03181
46.58333333 0.03329
46.66666667 0.03455
46.75000000 0.03557
46.83333333 0.03616
46.91666667 0.03594
47.00000000 0.03505
47.08333333 0.03380
47.16666667 0.03240
47.25000000 0.03095
47.33333333 0.02935
47.41666667 0.02748
47.50000000 0.02549
47.58333333 0.02344
47.66666667 0.02139
47.75000000 0.01961
47.83333333 0.01782
47.91666667 0.01570
48.00000000 0.01326
48.08333333 0.01073
48.16666667 0.00846
48.25000000 0.00636
48.33333333 0.00421
48.41666667 0.00199
48.50000000 -0.00040
48.58333333 -0.00299
48.66666667 -0.00563
48.75000000 -0.00821
48.83333333 -0.01086
48.91666667 -0.01360
49.00000000 -0.01632
49.08333333 -0.01887
49.16666667 -0.02119
49.25000000 -0.02322
49.33333333 -0.02477
49.41666667 -0.02589
49.50000000 -0.02675
49.58333333 -0.02734
49.66666667 -0.02768
49.75000000 -0.02786
49.83333333 -0.02798
49.91666667 -0.02802
50.00000000 -0.02799
50.08333333 -0.02788
50.16666667 -0.02753
50.25000000 -0.02666
50.33333333 -0.02534
50.41666667 -0.02390
50.50000000 -0.02218
50.58333333 -0.01989
50.66666667 -0.01713
50.75000000 -0.01403
50.83333333 -0.01084
50.91666667 -0.00770
51.00000000 -0.00429
51.08333333 -0.00077
51.16666667 0.00286
51.25000000 0.00667
51.33333333 0.01073
51.41666667 0.01539
51.50000000 0.02042
51.58333333 0.02562
51.66666667 0.03085
51.75000000 0.03575
51.83333333 0.04024
51.91666667 0.04436
52.00000000 0.04802
52.08333333 0.05122
52.16666667 0.05391
52.25000000 0.05606
52.33333333 0.05762
52.41666667 0.05856
52.50000000 0.05905
52.58333333 0.05907
52.66666667 0.05862
52.75000000 0.05766
52.83333333 0.05611
52.91666667 0.05413
53.00000000 0.05173
53.08333333 0.04886
53.16666667 0.04551
53.25000000 0.04179
53.33333333 0.03773
53.41666667 0.03313
53.50000000 0.02811
53.58333333 0.02278
53.66666667 0.01712
53.75000000 0.01117
53.83333333 0.00518
53.91666667 -0.00064
54.00000000 -0.00622
54.08333333 -0.01154
54.16666667 -0.01656
54.25000000 -0.02124
54.33333333 -0.02569
54.41666667 -0.03008
54.50000000 -0.03424
54.58333333 -0.03797
54.66666667 -0.04125
54.75000000 -0.04390
54.83333333 -0.04593
54.91666667 -0.04735
55.00000000 -0.04820
55.08333333 -0.04858
55.16666667 -0.04849
55.25000000 -0.04792
55.33333333 -0.04689
55.41666667 -0.04548
55.50000000 -0.04376
55.58333333 -0.04182
55.66666667 -0.03958
55.75000000 -0.03710
55.83333333 -0.03452
55.91666667 -0.03199
56.00000000 -0.02964
56.08333333 -0.02735
56.16666667 -0.02506
56.25000000 -0.02281
56.33333333 -0.02050
56.41666667 -0.01803
56.50000000 -0.01542
56.58333333 -0.01269
56.66666667 -0.01002
56.75000000 -0.00746
56.83333333 -0.00508
56.91666667 -0.00268
57.00000000 0.00026
57.08333333 0.00363
57.16666667 0.00694
57.25000000 0.01001
57.33333333 0.01279
57.41666667 0.01528
57.50000000 0.01746
57.58333333 0.01909
57.66666667 0.02029
57.75000000 0.02107
57.83333333 0.02122
57.91666667 0.02099
58.00000000 0.02025
58.08333333 0.01862
58.16666667 0.01646
58.25000000 0.01419
58.33333333 0.01181
58.41666667 0.00906
58.50000000 0.00619
58.58333333 0.00323
58.66666667 0.00005
58.75000000 -0.00324
58.83333333 -0.00653
58.91666667 -0.00931
59.00000000 -0.01183
59.08333333 -0.01380
59.16666667 -0.01507
59.25000000 -0.01571
59.33333333 -0.01590
59.41666667 -0.01593
59.50000000 -0.01548
59.58333333 -0.01474
59.66666667 -0.01372
59.75000000 -0.01293
59.83333333 -0.01254
59.91666667 -0.01153
60.00000000 -0.01008
60.08333333 -0.00890
60.16666667 -0.00811
60.25000000 -0.00809
60.33333333 -0.00869
60.41666667 -0.00928
60.50000000 -0.00965
60.58333333 -0.00990
60.66666667 -0.01029
60.75000000 -0.01088
60.83333333 -0.01105
60.91666667 -0.01053
61.00000000 -0.00992
61.08333333 -0.00918
61.16666667 -0.00790
61.25000000 -0.00632
61.33333333 -0.00430
61.41666667 -0.00165
61.50000000 0.00156
61.58333333 0.00521
61.66666667 0.00878
61.75000000 0.01224
61.83333333 0.01568
61.91666667 0.01895
62.00000000 0.02202
62.08333333 0.02485
62.16666667 0.02743
62.25000000 0.02973
62.33333333 0.03161
62.41666667 0.03295
62.50000000 0.03369
62.58333333 0.03380
62.66666667 0.03328
62.75000000 0.03216
62.83333333 0.03077
62.91666667 0.02926
63.00000000 0.02738
63.08333333 0.02489
63.16666667 0.02172
63.25000000 0.01805
63.33333333 0.01405
63.41666667 0.00989
63.50000000 0.00562
63.58333333 0.00125
63.66666667 -0.00309
63.75000000 -0.00748
63.83333333 -0.01194
63.91666667 -0.01641
64.00000000 -0.02079
64.08333333 -0.02498
64.16666667 -0.02904
64.25000000 -0.03289
64.33333333 -0.03654
64.41666667 -0.03991
64.50000000 -0.04282
64.58333333 -0.04524
64.66666667 -0.04715
64.75000000 -0.04855
64.83333333 -0.04958
64.91666667 -0.05021
65.00000000 -0.05047
65.08333333 -0.05046
65.16666667 -0.05026
65.25000000 -0.04992
65.33333333 -0.04939
65.41666667 -0.04852
65.50000000 -0.04729
65.58333333 -0.04571
65.66666667 -0.04381
65.75000000 -0.04160
65.83333333 -0.03905
65.91666667 -0.03614
66.00000000 -0.03275
66.08333333 -0.02891
66.16666667 -0.02472
66.25000000 -0.02022
66.33333333 -0.01535
66.41666667 -0.01032
66.50000000 -0.00529
66.58333333 -0.00020
66.66666667 0.00485
66.75000000 0.00975
66.83333333 0.01443
66.91666667 0.01887
67.00000000 0.02303
67.08333333 0.02697
67.16666667 0.03069
67.25000000 0.03412
67.33333333 0.03723
67.41666667 0.04006
67.50000000 0.04265
67.58333333 0.04502
67.66666667 0.04736
67.75000000 0.04959
67.83333333 0.05166
67.91666667 0.05365
68.00000000 0.05502
68.08333333 0.05561
68.16666667 0.05568
68.25000000 0.05544
68.33333333 0.05505
68.41666667 0.05445
68.50000000 0.05367
68.58333333 0.05272
68.66666667 0.05143
68.75000000 0.04969
68.83333333 0.04750
68.91666667 0.04491
69.00000000 0.04185
69.08333333 0.03822
69.16666667 0.03419
69.25000000 0.03009
69.33333333 0.02597
69.41666667 0.02154
69.50000000 0.01685
69.58333333 0.01205
69.66666667 0.00731
69.75000000 0.00264
69.83333333 -0.00212
69.91666667 -0.00690
70.00000000 -0.01153
70.08333333 -0.01598
70.16666667 -0.02043
70.25000000 -0.02492
70.33333333 -0.02922
70.41666667 -0.03337
70.50000000 -0.03743
70.58333333 -0.04144
70.66666667 -0.04531
70.75000000 -0.04890
70.83333333 -0.05216
70.91666667 -0.05512
71.00000000 -0.05775
71.08333333 -0.05996
71.16666667 -0.06162
71.25000000 -0.06260
71.33333333 -0.06297
71.41666667 -0.06287
71.50000000 -0.06226
71.58333333 -0.06116
71.66666667 -0.05953
71.75000000 -0.05725
71.83333333 -0.05436
71.91666667 -0.05088
72.00000000 -0.04691
72.08333333 -0.04255
72.16666667 -0.03786
72.25000000 -0.03285
72.33333333 -0.02763
72.41666667 -0.02235
72.50000000 -0.01689
72.58333333 -0.01116
72.66666667 -0.00423
72.75000000 0.00323
72.83333333 0.01030
72.91666667 0.01764
73.00000000 0.02390
73.08333333 0.02930
73.16666667 0.03489
73.25000000 0.04102
73.33333333 0.04735
73.41666667 0.05279
73.50000000 0.05784
73.58333333 0.06333
73.66666667 0.06906
73.75000000 0.07439
73.83333333 0.07902
73.91666667 0.08306
74.00000000 0.08640
74.08333333 0.08879
74.16666667 0.09048
74.25000000 0.09159
74.33333333 0.09218
74.41666667 0.09209
74.50000000 0.09098
74.58333333 0.08887
74.66666667 0.08597
74.75000000 0.08235
74.83333333 0.07799
74.91666667 0.07302
75.00000000 0.06749
75.08333333 0.06108
75.16666667 0.05401
75.25000000 0.04652
75.33333333 0.03860
75.41666667 0.03031
75.50000000 0.02175
75.58333333 0.01297
75.66666667 0.00380
75.75000000 -0.00557
75.83333333 -0.01480
75.91666667 -0.02409
76.00000000 -0.03336
76.08333333 -0.04213
76.16666667 -0.05044
76.25000000 -0.05824
76.33333333 -0.06530
76.41666667 -0.07188
76.50000000 -0.07776
76.58333333 -0.08261
76.66666667 -0.08668
76.75000000 -0.09041
76.83333333 -0.09363
76.91666667 -0.09615
77.00000000 -0.09809
77.08333333 -0.09955
77.16666667 -0.10062
77.25000000 -0.10120
77.33333333 -0.10108
77.41666667 -0.10019
77.50000000 -0.09847
77.58333333 -0.09590
77.66666667 -0.09242
77.75000000 -0.08809
77.83333333 -0.08307
77.91666667 -0.07736
78.00000000 -0.07082
78.08333333 -0.06372
78.16666667 -0.05632
78.25000000 -0.04839
78.33333333 -0.03991
78.41666667 -0.03102
78.50000000 -0.02197
78.58333333 -0.01270
78.66666667 -0.00344
78.75000000 0.00532
78.83333333 0.01363
78.91666667 0.02157
79.00000000 0.02925
79.08333333 0.03659
79.16666667 0.04346
79.25000000 0.04992
79.33333333 0.05607
79.41666667 0.06186
79.50000000 0.06718
79.58333333 0.07204
79.66666667 0.07630
79.75000000 0.08003
79.83333333 0.08356
79.91666667 0.08683
80.00000000 0.08948
80.08333333 0.09132
80.16666667 0.09230
80.25000000 0.09261
80.33333333 0.09224
80.41666667 0.09097
80.50000000 0.08915
80.58333333 0.08713
80.66666667 0.08482
80.75000000 0.08195
80.83333333 0.07839
80.91666667 0.07369
81.00000000 0.06821
81.08333333 0.06249
81.16666667 0.05643
81.25000000 0.05009
81.33333333 0.04337
81.41666667 0.03635
81.50000000 0.02907
81.58333333 0.02144
81.66666667 0.01352
81.75000000 0.00529
81.83333333 -0.00316
81.91666667 -0.01149
82.00000000 -0.01963
82.08333333 -0.02774
82.16666667 -0.03613
82.25000000 -0.04465
82.33333333 -0.05303
82.41666667 -0.06121
82.50000000 -0.06891
82.58333333 -0.07607
82.66666667 -0.08282
82.75000000 -0.08895
82.83333333 -0.09424
82.91666667 -0.09877
83.00000000 -0.10257
83.08333333 -0.10556
83.16666667 -0.10766
83.25000000 -0.10878
83.33333333 -0.10905
83.41666667 -0.10866
83.50000000 -0.10738
83.58333333 -0.10525
83.66666667 -0.10241
83.75000000 -0.09849
83.83333333 -0.09347
83.91666667 -0.08764
84.00000000 -0.08120
84.08333333 -0.07417
84.16666667 -0.06648
84.25000000 -0.05830
84.33333333 -0.04996
84.41666667 -0.04143
84.50000000 -0.03256
84.58333333 -0.02330
84.66666667 -0.01359
84.75000000 -0.00355
84.83333333 0.00657
84.91666667 0.01655
85.00000000 0.02629
85.08333333 0.03579
85.16666667 0.04493
85.25000000 0.05359
85.33333333 0.06169
85.41666667 0.06913
85.50000000 0.07585
85.58333333 0.08192
85.66666667 0.08732
85.75000000 0.09203
85.83333333 0.09608
85.91666667 0.09950
86.00000000 0.10212
86.08333333 0.10392
86.16666667 0.10487
86.25000000 0.10508
86.33333333 0.10470
86.41666667 0.10352
86.50000000 0.10142
86.58333333 0.09840
86.66666667 0.09475
86.75000000 0.09066
86.83333333 0.08581
86.91666667 0.08023
87.00000000 0.07439
87.08333333 0.06811
87.16666667 0.06105
87.25000000 0.05319
87.33333333 0.04450
87.41666667 0.03546
87.50000000 0.02647
87.58333333 0.01745
87.66666667 0.00849
87.75000000 -0.00037
87.83333333 -0.00935
87.91666667 -0.01829
88.00000000 -0.02703
88.08333333 -0.03573
88.16666667 -0.04438
88.25000000 -0.05277
88.33333333 -0.06036
88.41666667 -0.06716
88.50000000 -0.07339
88.58333333 -0.07889
88.66666667 -0.08378
88.75000000 -0.08811
88.83333333 -0.09194
88.91666667 -0.09525
89.00000000 -0.09775
89.08333333 -0.09931
89.16666667 -0.09999
89.25000000 -0.09977
89.33333333 -0.09863
89.41666667 -0.09666
89.50000000 -0.09399
89.58333333 -0.09061
89.66666667 -0.08650
89.75000000 -0.08152
89.83333333 -0.07573
89.91666667 -0.06938
90.00000000 -0.06254
90.08333333 -0.05511
90.16666667 -0.04722
90.25000000 -0.03922
90.33333333 -0.03107
90.41666667 -0.02285
90.50000000 -0.01461
90.58333333 -0.00625
90.66666667 0.00207
90.75000000 0.01021
90.83333333 0.01822
90.91666667 0.02618
91.00000000 0.03402
91.08333333 0.04160
91.16666667 0.04883
91.25000000 0.05559
91.33333333 0.06183
91.41666667 0.06744
91.50000000 0.07228
91.58333333 0.07627
91.66666667 0.07937
91.75000000 0.08163
91.83333333 0.08307
91.91666667 0.08365
92.00000000 0.08345
92.08333333 0.08247
92.16666667 0.08073
92.25000000 0.07829
92.33333333 0.07530
92.41666667 0.07183
92.50000000 0.06783
92.58333333 0.06331
92.66666667 0.05827
92.75000000 0.05281
92.83333333 0.04696
92.91666667 0.04079
93.00000000 0.03432
93.08333333 0.02750
93.16666667 0.02041
93.25000000 0.01313
93.33333333 0.00572
93.41666667 -0.00170
93.50000000 -0.00897
93.58333333 -0.01602
93.66666667 -0.02290
93.75000000 -0.02956
93.83333333 -0.03586
93.91666667 -0.04174
94.00000000 -0.04715
94.08333333 -0.05207
94.16666667 -0.05644
94.25000000 -0.06024
94.33333333 -0.06343
94.41666667 -0.06607
94.50000000 -0.06825
94.58333333 -0.06989
94.66666667 -0.07095
94.75000000 -0.07139
94.83333333 -0.07117
94.91666667 -0.07029
95.00000000 -0.06878
95.08333333 -0.06671
95.16666667 -0.06405
95.25000000 -0.06082
95.33333333 -0.05713
95.41666667 -0.05294
95.50000000 -0.04834
95.58333333 -0.04352
95.66666667 -0.03819
95.75000000 -0.03250
95.83333333 -0.02662
95.91666667 -0.02032
96.00000000 -0.01369
96.08333333 -0.00666
96.16666667 0.00047
96.25000000 0.00754
96.33333333 0.01460
96.41666667 0.02180
96.50000000 0.02919
96.58333333 0.03657
96.66666667 0.04377
96.75000000 0.05077
96.83333333 0.05753
96.91666667 0.06403
97.00000000 0.07005
97.08333333 0.07557
97.16666667 0.08036
97.25000000 0.08383
97.33333333 0.08602
97.41666667 0.08745
97.50000000 0.08843
97.58333333 0.08878
97.66666667 0.08818
97.75000000 0.08680
97.83333333 0.08467
97.91666667 0.08148
98.00000000 0.07730
98.08333333 0.07219
98.16666667 0.06622
98.25000000 0.05959
98.33333333 0.05266
98.41666667 0.04562
98.50000000 0.03853
98.58333333 0.03119
98.66666667 0.02336
98.75000000 0.01524
98.83333333 0.00709
98.91666667 -0.00111
99.00000000 -0.00932
99.08333333 -0.01737
99.16666667 -0.02516
99.25000000 -0.03251
99.33333333 -0.03938
99.41666667 -0.04584
99.50000000 -0.05186
99.58333333 -0.05743
99.66666667 -0.06258
99.75000000 -0.06741
99.83333333 -0.07182
99.91666667 -0.07567
100.00000000 -0.07885
100.08333333 -0.08127
100.16666667 -0.08288
100.25000000 -0.08374
100.33333333 -0.08378
100.41666667 -0.08311
100.50000000 -0.08187
100.58333333 -0.07991
100.66666667 -0.07726
100.75000000 -0.07403
100.83333333 -0.07014
100.91666667 -0.06559
101.00000000 -0.06055
101.08333333 -0.05490
